※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73
,,2025년01월,,,,,,2025년02월,,,,,,2025년03월,,,,,,2025년04월,,,,,,2025년05월,,,,,,2025년06월,,,,,,2025년07월,,,,,,2025년08월,,,,,,2025년09월,,,,,,2025년10월,,,,,,2025년11월,,,,,,2025년12월,,,,,
행정기관코드,행정기관,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
2818500000,인천광역시 연수구 ,"398,601","162,565",          2.45,"197,204","201,397",          0.98,"398,995","162,906",          2.45,"197,337","201,658",          0.98,"400,324","164,000",          2.44,"198,077","202,247",          0.98,"401,536","164,685",          2.44,"198,721","202,815",          0.98,"402,538","165,075",          2.44,"199,233","203,305",          0.98,"402,956","165,337",          2.44,"199,440","203,516",          0.98,"403,555","165,519",          2.44,"199,689","203,866",          0.98,"404,528","166,008",          2.44,"200,062","204,466",          0.98,"406,016","166,904",          2.43,"200,884","205,132",          0.98,"406,757","167,244",          2.43,"201,251","205,506",          0.98,"407,387","167,482",          2.43,"201,572","205,815",          0.98,"407,673","167,454",          2.43,"201,665","206,008",          0.98
2820000000,인천광역시 남동구 ,"482,740","222,489",          2.17,"239,128","243,612",          0.98,"481,418","222,497",          2.16,"238,499","242,919",          0.98,"480,918","222,579",          2.16,"238,222","242,696",          0.98,"480,363","222,636",          2.16,"237,970","242,393",          0.98,"479,894","222,624",          2.16,"237,747","242,147",          0.98,"479,729","222,742",          2.15,"237,620","242,109",          0.98,"479,374","222,808",          2.15,"237,457","241,917",          0.98,"479,076","222,972",          2.15,"237,329","241,747",          0.98,"478,535","223,037",          2.15,"237,078","241,457",          0.98,"478,066","222,980",          2.14,"236,821","241,245",          0.98,"477,313","222,653",          2.14,"236,271","241,042",          0.98,"477,243","222,949",          2.14,"236,229","241,014",          0.98
2823700000,인천광역시 부평구 ,"491,256","223,455",          2.20,"241,264","249,992",          0.97,"491,145","223,873",          2.19,"241,127","250,018",          0.96,"491,079","224,032",          2.19,"241,136","249,943",          0.96,"491,143","224,204",          2.19,"241,136","250,007",          0.96,"490,983","224,373",          2.19,"241,051","249,932",          0.96,"490,831","224,503",          2.19,"240,959","249,872",          0.96,"490,565","224,522",          2.18,"240,762","249,803",          0.96,"490,082","224,491",          2.18,"240,419","249,663",          0.96,"489,389","224,518",          2.18,"240,093","249,296",          0.96,"489,056","224,421",          2.18,"239,956","249,100",          0.96,"488,411","224,265",          2.18,"239,610","248,801",          0.96,"487,977","224,313",          2.18,"239,389","248,588",          0.96
2824500000,인천광역시 계양구 ,"278,252","126,481",          2.20,"138,207","140,045",          0.99,"277,559","126,454",          2.19,"137,823","139,736",          0.99,"277,092","126,454",          2.19,"137,614","139,478",          0.99,"276,809","126,479",          2.19,"137,495","139,314",          0.99,"276,566","126,502",          2.19,"137,395","139,171",          0.99,"276,305","126,499",          2.18,"137,320","138,985",          0.99,"275,929","126,548",          2.18,"137,155","138,774",          0.99,"275,762","126,707",          2.18,"137,124","138,638",          0.99,"276,288","127,128",          2.17,"137,389","138,899",          0.99,"276,535","127,337",          2.17,"137,510","139,025",          0.99,"276,348","127,398",          2.17,"137,392","138,956",          0.99,"276,353","127,497",          2.17,"137,364","138,989",          0.99
2826000000,인천광역시 서구 ,"633,110","270,679",          2.34,"318,345","314,765",          1.01,"635,293","271,973",          2.34,"319,425","315,868",          1.01,"636,571","272,625",          2.33,"320,106","316,465",          1.01,"637,897","273,205",          2.33,"320,714","317,183",          1.01,"640,140","274,183",          2.33,"321,850","318,290",          1.01,"641,946","275,057",          2.33,"322,751","319,195",          1.01,"643,133","275,520",          2.33,"323,234","319,899",          1.01,"644,318","276,198",          2.33,"323,775","320,543",          1.01,"646,663","277,687",          2.33,"324,956","321,707",          1.01,"648,638","278,687",          2.33,"325,937","322,701",          1.01,"650,293","279,485",          2.33,"326,805","323,488",          1.01,"651,956","280,344",          2.33,"327,623","324,333",          1.01
2826500000,인천광역시 서구검단출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
2871000000,인천광역시 강화군 ,"69,148","35,455",          1.95,"34,582","34,566",          1.00,"69,202","35,544",          1.95,"34,595","34,607",          1.00,"69,160","35,598",          1.94,"34,616","34,544",          1.00,"69,191","35,632",          1.94,"34,618","34,573",          1.00,"69,224","35,672",          1.94,"34,630","34,594",          1.00,"69,285","35,728",          1.94,"34,667","34,618",          1.00,"69,328","35,764",          1.94,"34,688","34,640",          1.00,"69,361","35,811",          1.94,"34,703","34,658",          1.00,"69,389","35,854",          1.94,"34,729","34,660",          1.00,"69,339","35,868",          1.93,"34,681","34,658",          1.00,"69,391","35,917",          1.93,"34,704","34,687",          1.00,"69,419","35,955",          1.93,"34,725","34,694",          1.00
2872000000,인천광역시 옹진군 ,"19,830","12,238",          1.62,"11,248","8,582",          1.31,"19,728","12,222",          1.61,"11,201","8,527",          1.31,"19,725","12,241",          1.61,"11,192","8,533",          1.31,"19,749","12,282",          1.61,"11,224","8,525",          1.32,"19,704","12,261",          1.61,"11,201","8,503",          1.32,"19,664","12,251",          1.61,"11,186","8,478",          1.32,"19,643","12,236",          1.61,"11,176","8,467",          1.32,"19,625","12,239",          1.60,"11,181","8,444",          1.32,"19,596","12,244",          1.60,"11,186","8,410",          1.33,"19,575","12,257",          1.60,"11,171","8,404",          1.33,"19,567","12,252",          1.60,"11,176","8,391",          1.33,"19,561","12,269",          1.59,"11,184","8,377",          1.34
2900000000,광주광역시  ,"1,402,600","653,868",          2.15,"691,576","711,024",          0.97,"1,400,797","654,999",          2.14,"690,638","710,159",          0.97,"1,398,101","654,683",          2.14,"689,320","708,781",          0.97,"1,396,455","654,599",          2.13,"688,457","707,998",          0.97,"1,395,545","654,781",          2.13,"687,981","707,564",          0.97,"1,394,795","654,982",          2.13,"687,613","707,182",          0.97,"1,394,312","655,293",          2.13,"687,365","706,947",          0.97,"1,393,599","655,623",          2.13,"687,026","706,573",          0.97,"1,392,991","655,774",          2.12,"686,655","706,336",          0.97,"1,391,771","655,507",          2.12,"686,045","705,726",          0.97,"1,390,068","655,115",          2.12,"685,190","704,878",          0.97,"1,387,909","654,946",          2.12,"684,096","703,813",          0.97
2911000000,광주광역시 동구 ,"105,253","54,666",          1.93,"51,671","53,582",          0.96,"105,134","54,758",          1.92,"51,563","53,571",          0.96,"104,837","54,596",          1.92,"51,374","53,463",          0.96,"104,505","54,427",          1.92,"51,171","53,334",          0.96,"104,398","54,416",          1.92,"51,094","53,304",          0.96,"104,233","54,377",          1.92,"50,986","53,247",          0.96,"104,313","54,500",          1.91,"51,053","53,260",          0.96,"104,413","54,624",          1.91,"51,117","53,296",          0.96,"104,415","54,640",          1.91,"51,087","53,328",          0.96,"104,545","54,734",          1.91,"51,159","53,386",          0.96,"104,574","54,801",          1.91,"51,165","53,409",          0.96,"104,403","54,767",          1.91,"51,056","53,347",          0.96
2914000000,광주광역시 서구 ,"277,588","131,733",          2.11,"135,607","141,981",          0.96,"276,834","131,808",          2.10,"135,247","141,587",          0.96,"276,344","131,787",          2.10,"134,998","141,346",          0.96,"275,957","131,797",          2.09,"134,796","141,161",          0.95,"275,650","131,815",          2.09,"134,628","141,022",          0.95,"275,483","131,858",          2.09,"134,530","140,953",          0.95,"275,385","131,875",          2.09,"134,441","140,944",          0.95,"275,241","131,914",          2.09,"134,379","140,862",          0.95,"275,133","131,904",          2.09,"134,323","140,810",          0.95,"274,877","131,907",          2.08,"134,155","140,722",          0.95,"274,500","131,799",          2.08,"133,952","140,548",          0.95,"274,081","131,790",          2.08,"133,782","140,299",          0.95
2915500000,광주광역시 남구 ,"207,499","95,211",          2.18,"99,135","108,364",          0.91,"207,957","95,617",          2.17,"99,343","108,614",          0.91,"207,838","95,724",          2.17,"99,284","108,554",          0.91,"207,819","95,837",          2.17,"99,287","108,532",          0.91,"207,620","95,815",          2.17,"99,169","108,451",          0.91,"207,519","95,822",          2.17,"99,131","108,388",          0.91,"207,482","95,797",          2.17,"99,111","108,371",          0.91,"207,314","95,777",          2.16,"99,011","108,303",          0.91,"207,492","95,958",          2.16,"99,098","108,394",          0.91,"207,461","95,896",          2.16,"99,124","108,337",          0.91,"207,250","95,816",          2.16,"99,010","108,240",          0.91,"207,117","95,895",          2.16,"98,868","108,249",          0.91
2917000000,광주광역시 북구 ,"422,073","201,199",          2.10,"208,390","213,683",          0.98,"421,479","201,543",          2.09,"208,029","213,450",          0.97,"420,572","201,396",          2.09,"207,613","212,959",          0.97,"419,937","201,217",          2.09,"207,295","212,642",          0.97,"419,261","201,061",          2.09,"206,959","212,302",          0.97,"418,900","201,027",          2.08,"206,797","212,103",          0.97,"418,604","201,066",          2.08,"206,639","211,965",          0.97,"418,213","201,054",          2.08,"206,468","211,745",          0.98,"417,740","200,948",          2.08,"206,192","211,548",          0.97,"417,070","200,695",          2.08,"205,852","211,218",          0.97,"416,505","200,446",          2.08,"205,590","210,915",          0.97,"415,638","200,287",          2.08,"205,181","210,457",          0.97
2920000000,광주광역시 광산구 ,"390,187","171,059",          2.28,"196,773","193,414",          1.02,"389,393","171,273",          2.27,"196,456","192,937",          1.02,"388,510","171,180",          2.27,"196,051","192,459",          1.02,"388,237","171,321",          2.27,"195,908","192,329",          1.02,"388,616","171,674",          2.26,"196,131","192,485",          1.02,"388,660","171,898",          2.26,"196,169","192,491",          1.02,"388,528","172,055",          2.26,"196,121","192,407",          1.02,"388,418","172,254",          2.25,"196,051","192,367",          1.02,"388,211","172,324",          2.25,"195,955","192,256",          1.02,"387,818","172,275",          2.25,"195,755","192,063",          1.02,"387,239","172,253",          2.25,"195,473","191,766",          1.02,"386,670","172,207",          2.25,"195,209","191,461",          1.02
3000000000,대전광역시  ,"1,433,818","683,786",          2.10,"713,906","719,912",          0.99,"1,434,669","686,827",          2.09,"714,335","720,334",          0.99,"1,434,365","687,885",          2.09,"714,315","720,050",          0.99,"1,434,242","688,287",          2.08,"714,190","720,052",          0.99,"1,434,494","688,954",          2.08,"714,315","720,179",          0.99,"1,434,637","689,461",          2.08,"714,249","720,388",          0.99,"1,435,575","690,783",          2.08,"714,810","720,765",          0.99,"1,436,560","692,323",          2.07,"715,317","721,243",          0.99,"1,437,216","693,287",          2.07,"715,633","721,583",          0.99,"1,437,071","693,313",          2.07,"715,480","721,591",          0.99,"1,436,822","693,540",          2.07,"715,344","721,478",          0.99,"1,435,698","693,305",          2.07,"714,801","720,897",          0.99
3011000000,대전광역시 동구 ,"218,604","110,666",          1.98,"109,907","108,697",          1.01,"219,932","111,897",          1.97,"110,621","109,311",          1.01,"219,756","112,042",          1.96,"110,570","109,186",          1.01,"219,530","111,991",          1.96,"110,445","109,085",          1.01,"219,247","111,933",          1.96,"110,332","108,915",          1.01,"218,757","111,812",          1.96,"110,098","108,659",          1.01,"218,627","111,901",          1.95,"110,019","108,608",          1.01,"218,712","112,185",          1.95,"110,033","108,679",          1.01,"218,760","112,300",          1.95,"110,011","108,749",          1.01,"218,725","112,334",          1.95,"109,966","108,759",          1.01,"218,484","112,265",          1.95,"109,839","108,645",          1.01,"217,884","112,017",          1.95,"109,542","108,342",          1.01
3014000000,대전광역시 중구 ,"223,984","107,553",          2.08,"109,665","114,319",          0.96,"223,230","107,502",          2.08,"109,271","113,959",          0.96,"222,730","107,448",          2.07,"109,046","113,684",          0.96,"222,638","107,539",          2.07,"108,943","113,695",          0.96,"223,985","108,206",          2.07,"109,646","114,339",          0.96,"225,019","108,664",          2.07,"110,139","114,880",          0.96,"225,260","108,897",          2.07,"110,227","115,033",          0.96,"225,134","109,031",          2.06,"110,212","114,922",          0.96,"225,190","109,151",          2.06,"110,280","114,910",          0.96,"225,273","109,198",          2.06,"110,292","114,981",          0.96,"225,131","109,188",          2.06,"110,194","114,937",          0.96,"224,802","109,102",          2.06,"109,981","114,821",          0.96
3017000000,대전광역시 서구 ,"456,031","215,859",          2.11,"223,189","232,842",          0.96,"457,031","217,093",          2.11,"223,649","233,382",          0.96,"458,676","218,100",          2.10,"224,455","234,221",          0.96,"459,351","218,574",          2.10,"224,783","234,568",          0.96,"459,371","218,820",          2.10,"224,805","234,566",          0.96,"459,163","218,893",          2.10,"224,660","234,503",          0.96,"460,176","219,473",          2.10,"225,233","234,943",          0.96,"461,546","220,351",          2.09,"225,878","235,668",          0.96,"462,084","220,765",          2.09,"226,149","235,935",          0.96,"462,185","220,841",          2.09,"226,177","236,008",          0.96,"462,048","220,875",          2.09,"226,112","235,936",          0.96,"461,629","220,782",          2.09,"225,953","235,676",          0.96
3020000000,대전광역시 유성구 ,"368,080","169,366",          2.17,"186,386","181,694",          1.03,"367,850","169,923",          2.16,"186,298","181,552",          1.03,"367,151","169,939",          2.16,"185,993","181,158",          1.03,"366,953","169,926",          2.16,"185,896","181,057",          1.03,"366,455","169,790",          2.16,"185,600","180,855",          1.03,"365,741","169,662",          2.16,"185,191","180,550",          1.03,"365,484","169,926",          2.15,"185,115","180,369",          1.03,"365,280","170,146",          2.15,"185,054","180,226",          1.03,"365,484","170,423",          2.14,"185,163","180,321",          1.03,"365,334","170,350",          2.14,"185,053","180,281",          1.03,"365,898","170,718",          2.14,"185,346","180,552",          1.03,"366,483","170,955",          2.14,"185,634","180,849",          1.03
3023000000,대전광역시 대덕구 ,"167,119","80,342",          2.08,"84,759","82,360",          1.03,"166,626","80,412",          2.07,"84,496","82,130",          1.03,"166,052","80,356",          2.07,"84,251","81,801",          1.03,"165,770","80,257",          2.07,"84,123","81,647",          1.03,"165,436","80,205",          2.06,"83,932","81,504",          1.03,"165,957","80,430",          2.06,"84,161","81,796",          1.03,"166,028","80,586",          2.06,"84,216","81,812",          1.03,"165,888","80,610",          2.06,"84,140","81,748",          1.03,"165,698","80,648",          2.05,"84,030","81,668",          1.03,"165,554","80,590",          2.05,"83,992","81,562",          1.03,"165,261","80,494",          2.05,"83,853","81,408",          1.03,"164,900","80,449",          2.05,"83,691","81,209",          1.03
3100000000,울산광역시  ,"1,094,641","492,945",          2.22,"562,794","531,847",          1.06,"1,092,639","493,389",          2.21,"561,930","530,709",          1.06,"1,091,913","493,719",          2.21,"561,644","530,269",          1.06,"1,091,373","493,938",          2.21,"561,449","529,924",          1.06,"1,090,944","494,189",          2.21,"561,317","529,627",          1.06,"1,090,614","494,510",          2.21,"561,244","529,370",          1.06,"1,090,308","494,899",          2.20,"561,089","529,219",          1.06,"1,090,037","495,361",          2.20,"561,099","528,938",          1.06,"1,089,702","495,751",          2.20,"561,045","528,657",          1.06,"1,089,894","496,208",          2.20,"561,409","528,485",          1.06,"1,089,587","496,505",          2.19,"561,242","528,345",          1.06,"1,088,959","496,754",          2.19,"560,959","528,000",          1.06
3111000000,울산광역시 중구 ,"206,277","94,349",          2.19,"104,292","101,985",          1.02,"205,791","94,345",          2.18,"104,015","101,776",          1.02,"205,507","94,300",          2.18,"103,869","101,638",          1.02,"205,199","94,203",          2.18,"103,724","101,475",          1.02,"204,827","94,144",          2.18,"103,559","101,268",          1.02,"204,542","94,069",          2.17,"103,420","101,122",          1.02,"204,091","93,910",          2.17,"103,162","100,929",          1.02,"203,827","93,854",          2.17,"103,037","100,790",          1.02,"203,501","93,800",          2.17,"102,862","100,639",          1.02,"203,363","93,830",          2.17,"102,803","100,560",          1.02,"203,643","94,204",          2.16,"102,911","100,732",          1.02,"203,620","94,378",          2.16,"102,909","100,711",          1.02
3114000000,울산광역시 남구 ,"303,748","140,466",          2.16,"155,044","148,704",          1.04,"303,586","140,779",          2.16,"155,006","148,580",          1.04,"303,451","140,923",          2.15,"154,984","148,467",          1.04,"303,387","141,062",          2.15,"154,985","148,402",          1.04,"303,247","141,094",          2.15,"154,936","148,311",          1.04,"303,162","141,238",          2.15,"154,958","148,204",          1.05,"303,141","141,368",          2.14,"154,948","148,193",          1.05,"303,160","141,567",          2.14,"155,011","148,149",          1.05,"303,375","141,895",          2.14,"155,136","148,239",          1.05,"303,465","142,025",          2.14,"155,282","148,183",          1.05,"303,125","141,942",          2.14,"155,122","148,003",          1.05,"303,059","141,970",          2.13,"155,049","148,010",          1.05
3117000000,울산광역시 동구 ,"150,341","67,748",          2.22,"78,378","71,963",          1.09,"149,946","67,781",          2.21,"78,196","71,750",          1.09,"149,763","67,791",          2.21,"78,104","71,659",          1.09,"149,674","67,808",          2.21,"78,021","71,653",          1.09,"149,669","67,891",          2.20,"78,035","71,634",          1.09,"149,584","67,917",          2.20,"78,009","71,575",          1.09,"149,533","67,958",          2.20,"77,998","71,535",          1.09,"149,434","68,003",          2.20,"77,985","71,449",          1.09,"149,301","67,992",          2.20,"77,958","71,343",          1.09,"149,260","68,061",          2.19,"77,969","71,291",          1.09,"149,160","68,010",          2.19,"77,915","71,245",          1.09,"148,857","67,948",          2.19,"77,785","71,072",          1.09
3120000000,울산광역시 북구 ,"215,946","88,815",          2.43,"112,009","103,937",          1.08,"215,440","88,857",          2.42,"111,777","103,663",          1.08,"215,345","88,950",          2.42,"111,771","103,574",          1.08,"215,277","89,043",          2.42,"111,795","103,482",          1.08,"215,298","89,139",          2.42,"111,822","103,476",          1.08,"215,380","89,287",          2.41,"111,892","103,488",          1.08,"215,388","89,451",          2.41,"111,919","103,469",          1.08,"215,443","89,596",          2.40,"111,966","103,477",          1.08,"215,246","89,659",          2.40,"111,890","103,356",          1.08,"215,176","89,697",          2.40,"111,872","103,304",          1.08,"214,927","89,666",          2.40,"111,755","103,172",          1.08,"214,817","89,787",          2.39,"111,759","103,058",          1.08
3171000000,울산광역시 울주군 ,"218,329","101,567",          2.15,"113,071","105,258",          1.07,"217,876","101,627",          2.14,"112,936","104,940",          1.08,"217,847","101,755",          2.14,"112,916","104,931",          1.08,"217,836","101,822",          2.14,"112,924","104,912",          1.08,"217,903","101,921",          2.14,"112,965","104,938",          1.08,"217,946","101,999",          2.14,"112,965","104,981",          1.08,"218,155","102,212",          2.13,"113,062","105,093",          1.08,"218,173","102,341",          2.13,"113,100","105,073",          1.08,"218,279","102,405",          2.13,"113,199","105,080",          1.08,"218,630","102,595",          2.13,"113,483","105,147",          1.08,"218,732","102,683",          2.13,"113,539","105,193",          1.08,"218,606","102,671",          2.13,"113,457","105,149",          1.08
3600000000,세종특별자치시  ,"390,076","162,789",          2.40,"194,008","196,068",          0.99,"390,856","163,505",          2.39,"194,520","196,336",          0.99,"391,008","163,894",          2.39,"194,499","196,509",          0.99,"391,184","164,109",          2.38,"194,651","196,533",          0.99,"391,402","164,269",          2.38,"194,738","196,664",          0.99,"391,420","164,413",          2.38,"194,804","196,616",          0.99,"391,337","164,396",          2.38,"194,802","196,535",          0.99,"391,180","164,488",          2.38,"194,710","196,470",          0.99,"391,432","164,752",          2.38,"194,795","196,637",          0.99,"391,614","164,854",          2.38,"194,925","196,689",          0.99,"391,720","164,881",          2.38,"194,935","196,785",          0.99,"391,207","164,658",          2.38,"194,691","196,516",          0.99
3611000000,세종특별자치시  ,"390,076","162,789",          2.40,"194,008","196,068",          0.99,"390,856","163,505",          2.39,"194,520","196,336",          0.99,"391,008","163,894",          2.39,"194,499","196,509",          0.99,"391,184","164,109",          2.38,"194,651","196,533",          0.99,"391,402","164,269",          2.38,"194,738","196,664",          0.99,"391,420","164,413",          2.38,"194,804","196,616",          0.99,"391,337","164,396",          2.38,"194,802","196,535",          0.99,"391,180","164,488",          2.38,"194,710","196,470",          0.99,"391,432","164,752",          2.38,"194,795","196,637",          0.99,"391,614","164,854",          2.38,"194,925","196,689",          0.99,"391,720","164,881",          2.38,"194,935","196,785",          0.99,"391,207","164,658",          2.38,"194,691","196,516",          0.99
4100000000,경기도  ,"13,635,031","6,016,166",          2.27,"6,848,016","6,787,015",          1.01,"13,634,286","6,025,923",          2.26,"6,847,351","6,786,935",          1.01,"13,635,157","6,032,504",          2.26,"6,847,487","6,787,670",          1.01,"13,638,493","6,038,003",          2.26,"6,848,780","6,789,713",          1.01,"13,642,411","6,042,740",          2.26,"6,850,421","6,791,990",          1.01,"13,647,466","6,048,732",          2.26,"6,852,720","6,794,746",          1.01,"13,651,679","6,054,310",          2.25,"6,854,749","6,796,930",          1.01,"13,657,112","6,060,846",          2.25,"6,857,179","6,799,933",          1.01,"13,658,579","6,065,629",          2.25,"6,857,502","6,801,077",          1.01,"13,662,497","6,069,199",          2.25,"6,859,106","6,803,391",          1.01,"13,662,573","6,070,612",          2.25,"6,857,877","6,804,696",          1.01,"13,667,050","6,076,365",          2.25,"6,859,909","6,807,141",          1.01
4111000000,경기도 수원시 ,"1,186,891","536,577",          2.21,"596,128","590,763",          1.01,"1,186,138","537,308",          2.21,"595,805","590,333",          1.01,"1,185,621","537,625",          2.21,"595,561","590,060",          1.01,"1,185,616","538,099",          2.20,"595,458","590,158",          1.01,"1,185,871","538,285",          2.20,"595,545","590,326",          1.01,"1,185,694","538,508",          2.20,"595,445","590,249",          1.01,"1,184,932","538,306",          2.20,"595,129","589,803",          1.01,"1,184,219","538,330",          2.20,"594,592","589,627",          1.01,"1,183,423","538,119",          2.20,"594,169","589,254",          1.01,"1,182,811","537,980",          2.20,"593,791","589,020",          1.01,"1,182,113","537,705",          2.20,"593,379","588,734",          1.01,"1,181,178","537,554",          2.20,"592,867","588,311",          1.01
4111100000,경기도 수원시 장안구 ,"272,929","121,578",          2.24,"136,736","136,193",          1.00,"272,756","121,828",          2.24,"136,690","136,066",          1.00,"272,583","121,899",          2.24,"136,645","135,938",          1.01,"272,060","121,805",          2.23,"136,353","135,707",          1.00,"271,749","121,730",          2.23,"136,180","135,569",          1.00,"271,325","121,622",          2.23,"135,935","135,390",          1.00,"270,988","121,542",          2.23,"135,746","135,242",          1.00,"270,720","121,509",          2.23,"135,623","135,097",          1.00,"270,452","121,492",          2.23,"135,487","134,965",          1.00,"270,320","121,490",          2.23,"135,388","134,932",          1.00,"270,111","121,430",          2.22,"135,309","134,802",          1.00,"269,841","121,404",          2.22,"135,137","134,704",          1.00
4111300000,경기도 수원시 권선구 ,"361,303","163,761",          2.21,"182,357","178,946",          1.02,"361,168","163,997",          2.20,"182,278","178,890",          1.02,"361,062","164,135",          2.20,"182,222","178,840",          1.02,"360,613","164,136",          2.20,"181,936","178,677",          1.02,"360,205","164,073",          2.20,"181,709","178,496",          1.02,"360,217","164,208",          2.19,"181,716","178,501",          1.02,"360,188","164,249",          2.19,"181,703","178,485",          1.02,"360,155","164,366",          2.19,"181,604","178,551",          1.02,"360,079","164,385",          2.19,"181,581","178,498",          1.02,"359,953","164,368",          2.19,"181,501","178,452",          1.02,"359,924","164,361",          2.19,"181,484","178,440",          1.02,"359,766","164,474",          2.19,"181,443","178,323",          1.02
4111500000,경기도 수원시 팔달구 ,"193,040","96,830",          1.99,"96,920","96,120",          1.01,"192,954","96,980",          1.99,"96,901","96,053",          1.01,"192,702","96,948",          1.99,"96,743","95,959",          1.01,"192,461","96,954",          1.99,"96,608","95,853",          1.01,"192,270","96,877",          1.98,"96,531","95,739",          1.01,"192,187","96,947",          1.98,"96,473","95,714",          1.01,"191,976","96,877",          1.98,"96,419","95,557",          1.01,"191,719","96,833",          1.98,"96,237","95,482",          1.01,"191,392","96,724",          1.98,"96,082","95,310",          1.01,"191,108","96,621",          1.98,"95,900","95,208",          1.01,"190,857","96,547",          1.98,"95,756","95,101",          1.01,"190,488","96,393",          1.98,"95,572","94,916",          1.01
4111700000,경기도 수원시 영통구 ,"359,619","154,408",          2.33,"180,115","179,504",          1.00,"359,260","154,503",          2.33,"179,936","179,324",          1.00,"359,274","154,643",          2.32,"179,951","179,323",          1.00,"360,482","155,204",          2.32,"180,561","179,921",          1.00,"361,647","155,605",          2.32,"181,125","180,522",          1.00,"361,965","155,731",          2.32,"181,321","180,644",          1.00,"361,780","155,638",          2.32,"181,261","180,519",          1.00,"361,625","155,622",          2.32,"181,128","180,497",          1.00,"361,500","155,518",          2.32,"181,019","180,481",          1.00,"361,430","155,501",          2.32,"181,002","180,428",          1.00,"361,221","155,367",          2.32,"180,830","180,391",          1.00,"361,083","155,283",          2.33,"180,715","180,368",          1.00
4113000000,경기도 성남시 ,"906,950","406,285",          2.23,"448,173","458,777",          0.98,"906,065","406,442",          2.23,"447,732","458,333",          0.98,"905,204","406,500",          2.23,"447,303","457,901",          0.98,"904,504","406,440",          2.23,"446,943","457,561",          0.98,"904,054","406,441",          2.22,"446,715","457,339",          0.98,"903,472","406,329",          2.22,"446,403","457,069",          0.98,"902,765","406,245",          2.22,"445,986","456,779",          0.98,"901,865","406,011",          2.22,"445,494","456,371",          0.98,"901,446","405,927",          2.22,"445,274","456,172",          0.98,"901,164","405,815",          2.22,"445,042","456,122",          0.98,"900,561","405,475",          2.22,"444,630","455,931",          0.98,"900,157","405,471",          2.22,"444,365","455,792",          0.97
