※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
,,2025년01월,,,,,,,,,2025년02월,,,,,,,,,2025년03월,,,,,,,,,2025년04월,,,,,,,,,2025년05월,,,,,,,,,2025년06월,,,,,,,,
,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,
행정기관코드,행정기관,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계
1129000000,서울특별시 성북구 ,"202,003","219,557","421,560","201,577","219,133","420,710",-426,-424,-850,"201,577","219,133","420,710","201,408","219,163","420,571",-169,30,-139,"201,408","219,163","420,571","201,254","219,126","420,380",-154,-37,-191,"201,254","219,126","420,380","201,755","219,844","421,599",501,718,"1,219","201,755","219,844","421,599","202,387","220,658","423,045",632,814,"1,446","202,387","220,658","423,045","202,828","221,202","424,030",441,544,985
1130500000,서울특별시 강북구 ,"136,789","146,808","283,597","136,674","146,619","283,293",-115,-189,-304,"136,674","146,619","283,293","136,566","146,622","283,188",-108,3,-105,"136,566","146,622","283,188","136,335","146,464","282,799",-231,-158,-389,"136,335","146,464","282,799","136,013","146,189","282,202",-322,-275,-597,"136,013","146,189","282,202","135,710","145,897","281,607",-303,-292,-595,"135,710","145,897","281,607","135,541","145,747","281,288",-169,-150,-319
1132000000,서울특별시 도봉구 ,"146,696","156,532","303,228","146,548","156,509","303,057",-148,-23,-171,"146,548","156,509","303,057","146,292","156,416","302,708",-256,-93,-349,"146,292","156,416","302,708","146,102","156,443","302,545",-190,27,-163,"146,102","156,443","302,545","145,926","156,262","302,188",-176,-181,-357,"145,926","156,262","302,188","145,796","156,063","301,859",-130,-199,-329,"145,796","156,063","301,859","145,641","155,913","301,554",-155,-150,-305
1135000000,서울특별시 노원구 ,"235,464","255,783","491,247","234,936","255,371","490,307",-528,-412,-940,"234,936","255,371","490,307","234,564","255,119","489,683",-372,-252,-624,"234,564","255,119","489,683","234,705","255,126","489,831",141,7,148,"234,705","255,126","489,831","234,207","254,788","488,995",-498,-338,-836,"234,207","254,788","488,995","233,715","254,347","488,062",-492,-441,-933,"233,715","254,347","488,062","233,269","253,947","487,216",-446,-400,-846
1138000000,서울특별시 은평구 ,"218,214","242,705","460,919","218,101","242,637","460,738",-113,-68,-181,"218,101","242,637","460,738","217,837","242,517","460,354",-264,-120,-384,"217,837","242,517","460,354","217,653","242,402","460,055",-184,-115,-299,"217,653","242,402","460,055","217,367","242,154","459,521",-286,-248,-534,"217,367","242,154","459,521","217,193","242,055","459,248",-174,-99,-273,"217,193","242,055","459,248","216,939","241,823","458,762",-254,-232,-486
1141000000,서울특별시 서대문구 ,"143,412","159,441","302,853","143,239","159,058","302,297",-173,-383,-556,"143,239","159,058","302,297","143,084","159,013","302,097",-155,-45,-200,"143,084","159,013","302,097","142,926","159,017","301,943",-158,4,-154,"142,926","159,017","301,943","142,729","158,884","301,613",-197,-133,-330,"142,729","158,884","301,613","142,525","158,788","301,313",-204,-96,-300,"142,525","158,788","301,313","142,365","158,669","301,034",-160,-119,-279
1144000000,서울특별시 마포구 ,"168,356","193,061","361,417","168,088","192,893","360,981",-268,-168,-436,"168,088","192,893","360,981","167,885","192,879","360,764",-203,-14,-217,"167,885","192,879","360,764","167,718","192,802","360,520",-167,-77,-244,"167,718","192,802","360,520","167,473","192,671","360,144",-245,-131,-376,"167,473","192,671","360,144","167,253","192,542","359,795",-220,-129,-349,"167,253","192,542","359,795","167,151","192,471","359,622",-102,-71,-173
1147000000,서울특별시 양천구 ,"210,199","220,777","430,976","209,958","220,660","430,618",-241,-117,-358,"209,958","220,660","430,618","209,657","220,390","430,047",-301,-270,-571,"209,657","220,390","430,047","209,250","220,218","429,468",-407,-172,-579,"209,250","220,218","429,468","208,936","219,999","428,935",-314,-219,-533,"208,936","219,999","428,935","208,748","219,806","428,554",-188,-193,-381,"208,748","219,806","428,554","208,468","219,577","428,045",-280,-229,-509
1150000000,서울특별시 강서구 ,"266,237","289,934","556,171","265,867","289,651","555,518",-370,-283,-653,"265,867","289,651","555,518","265,359","289,176","554,535",-508,-475,-983,"265,359","289,176","554,535","264,967","289,020","553,987",-392,-156,-548,"264,967","289,020","553,987","264,575","288,606","553,181",-392,-414,-806,"264,575","288,606","553,181","264,160","288,307","552,467",-415,-299,-714,"264,160","288,307","552,467","263,809","288,090","551,899",-351,-217,-568
1153000000,서울특별시 구로구 ,"189,991","198,178","388,169","189,651","197,859","387,510",-340,-319,-659,"189,651","197,859","387,510","189,337","197,525","386,862",-314,-334,-648,"189,337","197,525","386,862","189,161","197,357","386,518",-176,-168,-344,"189,161","197,357","386,518","189,043","197,349","386,392",-118,-8,-126,"189,043","197,349","386,392","188,935","197,283","386,218",-108,-66,-174,"188,935","197,283","386,218","188,818","197,213","386,031",-117,-70,-187
