※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
1174000000,서울특별시 강동구 ,"455,613","200,652",          2.27,"222,683","232,930",          0.96,"455,426","200,757",          2.27,"222,503","232,923",          0.96,"455,417","201,008",          2.27,"222,485","232,932",          0.96,"455,442","201,195",          2.26,"222,398","233,044",          0.95,"455,739","201,192",          2.27,"222,522","233,217",          0.95,"456,119","201,506",          2.26,"222,733","233,386",          0.95
2600000000,부산광역시  ,"3,291,004","1,553,188",          2.12,"1,604,367","1,686,637",          0.95,"3,288,753","1,553,897",          2.12,"1,603,202","1,685,551",          0.95,"3,286,888","1,554,166",          2.11,"1,602,154","1,684,734",          0.95,"3,284,517","1,553,813",          2.11,"1,600,773","1,683,744",          0.95,"3,281,491","1,553,147",          2.11,"1,599,022","1,682,469",          0.95,"3,279,357","1,553,544",          2.11,"1,597,785","1,681,572",          0.95
2611000000,부산광역시 중구 ,"38,866","23,742",          1.64,"18,781","20,085",          0.94,"38,776","23,691",          1.64,"18,763","20,013",          0.94,"38,683","23,644",          1.64,"18,730","19,953",          0.94,"38,549","23,559",          1.64,"18,658","19,891",          0.94,"38,416","23,505",          1.63,"18,589","19,827",          0.94,"38,313","23,488",          1.63,"18,532","19,781",          0.94
2614000000,부산광역시 서구 ,"103,781","53,104",          1.95,"49,955","53,826",          0.93,"103,788","53,109",          1.95,"49,933","53,855",          0.93,"103,737","53,101",          1.95,"49,887","53,850",          0.93,"103,766","53,191",          1.95,"49,883","53,883",          0.93,"103,690","53,256",          1.95,"49,823","53,867",          0.92,"103,583","53,224",          1.95,"49,770","53,813",          0.92
2617000000,부산광역시 동구 ,"87,177","46,806",          1.86,"42,454","44,723",          0.95,"87,484","46,973",          1.86,"42,600","44,884",          0.95,"87,531","47,036",          1.86,"42,616","44,915",          0.95,"87,495","47,024",          1.86,"42,603","44,892",          0.95,"87,364","46,999",          1.86,"42,519","44,845",          0.95,"87,251","46,961",          1.86,"42,426","44,825",          0.95
2620000000,부산광역시 영도구 ,"106,610","53,931",          1.98,"52,386","54,224",          0.97,"106,571","53,998",          1.97,"52,376","54,195",          0.97,"106,480","54,017",          1.97,"52,298","54,182",          0.97,"106,295","53,969",          1.97,"52,195","54,100",          0.96,"106,172","53,910",          1.97,"52,114","54,058",          0.96,"106,033","53,888",          1.97,"52,051","53,982",          0.96
2623000000,부산광역시 부산진구 ,"355,443","178,942",          1.99,"170,574","184,869",          0.92,"355,358","179,108",          1.98,"170,523","184,835",          0.92,"356,490","179,675",          1.98,"171,088","185,402",          0.92,"357,516","180,028",          1.99,"171,554","185,962",          0.92,"357,844","180,223",          1.99,"171,661","186,183",          0.92,"357,637","180,330",          1.98,"171,516","186,121",          0.92
2626000000,부산광역시 동래구 ,"271,378","119,295",          2.27,"131,186","140,192",          0.94,"271,177","119,315",          2.27,"131,084","140,093",          0.94,"270,888","119,180",          2.27,"130,940","139,948",          0.94,"270,703","119,111",          2.27,"130,850","139,853",          0.94,"270,535","119,076",          2.27,"130,746","139,789",          0.94,"269,857","118,973",          2.27,"130,418","139,439",          0.94
2629000000,부산광역시 남구 ,"254,246","117,755",          2.16,"123,938","130,308",          0.95,"253,958","117,761",          2.16,"123,791","130,167",          0.95,"253,463","117,593",          2.16,"123,536","129,927",          0.95,"253,366","117,552",          2.16,"123,488","129,878",          0.95,"253,369","117,641",          2.15,"123,485","129,884",          0.95,"253,049","117,542",          2.15,"123,279","129,770",          0.95
2632000000,부산광역시 북구 ,"275,504","122,871",          2.24,"135,467","140,037",          0.97,"274,868","122,793",          2.24,"135,154","139,714",          0.97,"274,160","122,628",          2.24,"134,774","139,386",          0.97,"273,675","122,533",          2.23,"134,541","139,134",          0.97,"273,233","122,415",          2.23,"134,335","138,898",          0.97,"272,768","122,430",          2.23,"134,067","138,701",          0.97
2635000000,부산광역시 해운대구 ,"380,997","168,781",          2.26,"182,635","198,362",          0.92,"380,389","168,652",          2.26,"182,284","198,105",          0.92,"380,066","168,600",          2.25,"182,116","197,950",          0.92,"379,440","168,413",          2.25,"181,757","197,683",          0.92,"378,909","168,138",          2.25,"181,521","197,388",          0.92,"378,308","168,024",          2.25,"181,203","197,105",          0.92
2638000000,부산광역시 사하구 ,"299,412","140,608",          2.13,"148,495","150,917",          0.98,"298,826","140,453",          2.13,"148,190","150,636",          0.98,"298,403","140,347",          2.13,"147,983","150,420",          0.98,"297,825","140,153",          2.12,"147,733","150,092",          0.98,"297,290","140,007",          2.12,"147,419","149,871",          0.98,"296,785","139,917",          2.12,"147,181","149,604",          0.98
2641000000,부산광역시 금정구 ,"217,465","106,044",          2.05,"106,082","111,383",          0.95,"217,003","106,079",          2.05,"105,911","111,092",          0.95,"216,589","105,965",          2.04,"105,667","110,922",          0.95,"215,993","105,700",          2.04,"105,371","110,622",          0.95,"215,485","105,494",          2.04,"105,108","110,377",          0.95,"214,781","105,282",          2.04,"104,705","110,076",          0.95
2644000000,부산광역시 강서구 ,"142,651","62,222",          2.29,"73,906","68,745",          1.08,"142,574","62,250",          2.29,"73,887","68,687",          1.08,"142,567","62,256",          2.29,"73,866","68,701",          1.08,"142,459","62,210",          2.29,"73,807","68,652",          1.08,"142,365","62,076",          2.29,"73,758","68,607",          1.08,"142,069","61,969",          2.29,"73,608","68,461",          1.08
2647000000,부산광역시 연제구 ,"202,227","93,430",          2.16,"96,743","105,484",          0.92,"202,124","93,466",          2.16,"96,659","105,465",          0.92,"202,079","93,704",          2.16,"96,622","105,457",          0.92,"202,228","94,044",          2.15,"96,654","105,574",          0.92,"202,327","94,229",          2.15,"96,641","105,686",          0.91,"205,081","95,342",          2.15,"97,987","107,094",          0.91
2650000000,부산광역시 수영구 ,"174,363","87,591",          1.99,"81,827","92,536",          0.88,"174,412","87,680",          1.99,"81,886","92,526",          0.89,"174,110","87,578",          1.99,"81,759","92,351",          0.89,"173,968","87,553",          1.99,"81,653","92,315",          0.88,"173,642","87,443",          1.99,"81,477","92,165",          0.88,"173,419","87,462",          1.98,"81,360","92,059",          0.88
2653000000,부산광역시 사상구 ,"202,044","98,652",          2.05,"101,401","100,643",          1.01,"202,697","99,075",          2.05,"101,675","101,022",          1.01,"202,910","99,318",          2.04,"101,787","101,123",          1.01,"202,598","99,301",          2.04,"101,594","101,004",          1.01,"202,336","99,297",          2.04,"101,453","100,883",          1.01,"202,136","99,306",          2.04,"101,398","100,738",          1.01
2671000000,부산광역시 기장군 ,"178,840","79,414",          2.25,"88,537","90,303",          0.98,"178,748","79,494",          2.25,"88,486","90,262",          0.98,"178,732","79,524",          2.25,"88,485","90,247",          0.98,"178,641","79,472",          2.25,"88,432","90,209",          0.98,"178,514","79,438",          2.25,"88,373","90,141",          0.98,"178,287","79,406",          2.25,"88,284","90,003",          0.98
2700000000,대구광역시  ,"2,370,805","1,084,264",          2.19,"1,164,553","1,206,252",          0.97,"2,370,236","1,085,219",          2.18,"1,164,169","1,206,067",          0.97,"2,369,596","1,085,785",          2.18,"1,163,785","1,205,811",          0.97,"2,368,915","1,086,305",          2.18,"1,163,287","1,205,628",          0.96,"2,367,680","1,086,586",          2.18,"1,162,425","1,205,255",          0.96,"2,366,654","1,087,288",          2.18,"1,161,790","1,204,864",          0.96
2711000000,대구광역시 중구 ,"84,691","42,703",          1.98,"40,537","44,154",          0.92,"85,611","43,145",          1.98,"40,941","44,670",          0.92,"86,120","43,414",          1.98,"41,140","44,980",          0.91,"86,812","43,709",          1.99,"41,454","45,358",          0.91,"87,400","43,930",          1.99,"41,755","45,645",          0.91,"88,481","44,376",          1.99,"42,288","46,193",          0.92
2714000000,대구광역시 동구 ,"339,251","160,007",          2.12,"166,161","173,090",          0.96,"340,490","160,648",          2.12,"166,773","173,717",          0.96,"341,168","161,010",          2.12,"167,068","174,100",          0.96,"341,313","161,207",          2.12,"167,129","174,184",          0.96,"341,685","161,434",          2.12,"167,257","174,428",          0.96,"341,481","161,581",          2.11,"167,136","174,345",          0.96
2717000000,대구광역시 서구 ,"158,689","80,942",          1.96,"78,802","79,887",          0.99,"158,351","80,884",          1.96,"78,612","79,739",          0.99,"158,995","81,230",          1.96,"78,920","80,075",          0.99,"160,295","81,861",          1.96,"79,515","80,780",          0.98,"162,156","82,716",          1.96,"80,437","81,719",          0.98,"163,213","83,182",          1.96,"80,961","82,252",          0.98
2720000000,대구광역시 남구 ,"139,890","75,760",          1.85,"66,754","73,136",          0.91,"139,633","75,650",          1.85,"66,616","73,017",          0.91,"139,541","75,633",          1.84,"66,625","72,916",          0.91,"139,280","75,515",          1.84,"66,512","72,768",          0.91,"138,730","75,271",          1.84,"66,207","72,523",          0.91,"138,278","75,125",          1.84,"65,977","72,301",          0.91
2723000000,대구광역시 북구 ,"424,491","191,645",          2.21,"210,546","213,945",          0.98,"423,603","191,571",          2.21,"210,080","213,523",          0.98,"422,430","191,313",          2.21,"209,533","212,897",          0.98,"421,370","191,079",          2.21,"208,966","212,404",          0.98,"419,757","190,654",          2.20,"208,110","211,647",          0.98,"418,407","190,347",          2.20,"207,401","211,006",          0.98
2726000000,대구광역시 수성구 ,"406,375","170,315",          2.39,"195,823","210,552",          0.93,"405,870","170,341",          2.38,"195,545","210,325",          0.93,"405,598","170,316",          2.38,"195,420","210,178",          0.93,"405,500","170,357",          2.38,"195,400","210,100",          0.93,"405,680","170,624",          2.38,"195,414","210,266",          0.93,"406,003","170,945",          2.38,"195,557","210,446",          0.93
2729000000,대구광역시 달서구 ,"531,709","235,536",          2.26,"260,832","270,877",          0.96,"530,971","235,556",          2.25,"260,457","270,514",          0.96,"530,262","235,444",          2.25,"260,074","270,188",          0.96,"529,244","235,236",          2.25,"259,527","269,717",          0.96,"527,499","234,665",          2.25,"258,647","268,852",          0.96,"526,210","234,368",          2.25,"257,951","268,259",          0.96
2771000000,대구광역시 달성군 ,"262,592","113,711",          2.31,"133,187","129,405",          1.03,"262,626","113,804",          2.31,"133,235","129,391",          1.03,"262,423","113,815",          2.31,"133,092","129,331",          1.03,"262,100","113,755",          2.30,"132,905","129,195",          1.03,"261,808","113,733",          2.30,"132,736","129,072",          1.03,"261,645","113,821",          2.30,"132,660","128,985",          1.03
2772000000,대구광역시 군위군 ,"23,117","13,645",          1.69,"11,911","11,206",          1.06,"23,081","13,620",          1.69,"11,910","11,171",          1.07,"23,059","13,610",          1.69,"11,913","11,146",          1.07,"23,001","13,586",          1.69,"11,879","11,122",          1.07,"22,965","13,559",          1.69,"11,862","11,103",          1.07,"22,936","13,543",          1.69,"11,859","11,077",          1.07
2800000000,인천광역시  ,"2,966,252","1,327,458",          2.23,"1,482,642","1,483,610",          1.00,"2,969,941","1,330,005",          2.23,"1,484,522","1,485,419",          1.00,"2,972,719","1,332,252",          2.23,"1,485,828","1,486,891",          1.00,"2,975,297","1,334,119",          2.23,"1,486,970","1,488,327",          1.00,"2,977,890","1,335,753",          2.23,"1,487,990","1,489,900",          1.00,"2,981,944","1,338,791",          2.23,"1,489,854","1,492,090",          1.00
2811000000,인천광역시 중구 ,"155,872","77,414",          2.01,"80,652","75,220",          1.07,"156,096","77,530",          2.01,"80,823","75,273",          1.07,"156,557","77,759",          2.01,"81,079","75,478",          1.07,"157,146","78,176",          2.01,"81,394","75,752",          1.07,"157,538","78,391",          2.01,"81,590","75,948",          1.07,"157,904","78,747",          2.01,"81,736","76,168",          1.07
2811400000,인천광역시 중구영종출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
2811800000,인천광역시 중구용유출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
2814000000,인천광역시 동구 ,"59,724","28,000",          2.13,"29,943","29,781",          1.01,"59,639","28,002",          2.13,"29,910","29,729",          1.01,"59,657","28,023",          2.13,"29,907","29,750",          1.01,"59,537","27,969",          2.13,"29,830","29,707",          1.00,"59,432","27,922",          2.13,"29,765","29,667",          1.00,"59,222","27,893",          2.12,"29,652","29,570",          1.00
2817700000,인천광역시 미추홀구 ,"402,443","193,603",          2.08,"202,307","200,136",          1.01,"403,038","194,008",          2.08,"202,595","200,443",          1.01,"402,873","194,022",          2.08,"202,473","200,400",          1.01,"402,946","194,101",          2.08,"202,453","200,493",          1.01,"402,387","193,889",          2.08,"202,145","200,242",          1.01,"403,416","194,435",          2.07,"202,677","200,739",          1.01
2818500000,인천광역시 연수구 ,"387,570","157,364",          2.46,"192,164","195,406",          0.98,"387,577","157,335",          2.46,"192,103","195,474",          0.98,"387,991","157,747",          2.46,"192,323","195,668",          0.98,"389,194","158,234",          2.46,"192,912","196,282",          0.98,"390,195","158,567",          2.46,"193,454","196,741",          0.98,"390,685","158,699",          2.46,"193,686","196,999",          0.98
2820000000,인천광역시 남동구 ,"495,594","223,608",          2.22,"245,834","249,760",          0.98,"494,414","223,275",          2.21,"245,295","249,119",          0.98,"493,570","223,097",          2.21,"244,887","248,683",          0.98,"492,397","222,699",          2.21,"244,299","248,098",          0.98,"490,542","221,890",          2.21,"243,224","247,318",          0.98,"489,458","221,845",          2.21,"242,681","246,777",          0.98
2823700000,인천광역시 부평구 ,"486,332","217,772",          2.23,"239,296","247,036",          0.97,"486,036","217,875",          2.23,"239,121","246,915",          0.97,"485,728","217,881",          2.23,"238,971","246,757",          0.97,"485,246","217,911",          2.23,"238,647","246,599",          0.97,"488,246","219,432",          2.23,"240,104","248,142",          0.97,"491,505","221,141",          2.22,"241,700","249,805",          0.97
2824500000,인천광역시 계양구 ,"282,765","125,387",          2.26,"140,596","142,169",          0.99,"282,044","125,284",          2.25,"140,246","141,798",          0.99,"281,448","125,152",          2.25,"139,903","141,545",          0.99,"280,822","125,015",          2.25,"139,609","141,213",          0.99,"279,590","124,618",          2.24,"139,005","140,585",          0.99,"278,811","124,482",          2.24,"138,567","140,244",          0.99
2826000000,인천광역시 서구 ,"606,489","257,030",          2.36,"305,598","300,891",          1.02,"611,726","259,385",          2.36,"308,208","303,518",          1.02,"615,659","261,301",          2.36,"310,154","305,505",          1.02,"618,784","262,730",          2.36,"311,688","307,096",          1.01,"620,834","263,796",          2.35,"312,617","308,217",          1.01,"621,936","264,376",          2.35,"313,136","308,800",          1.01
2826500000,인천광역시 서구검단출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
2871000000,인천광역시 강화군 ,"69,046","34,879",          1.98,"34,574","34,472",          1.00,"68,989","34,918",          1.98,"34,567","34,422",          1.00,"68,880","34,887",          1.97,"34,498","34,382",          1.00,"68,863","34,888",          1.97,"34,503","34,360",          1.00,"68,770","34,847",          1.97,"34,447","34,323",          1.00,"68,711","34,806",          1.97,"34,422","34,289",          1.00
2872000000,인천광역시 옹진군 ,"20,417","12,401",          1.65,"11,678","8,739",          1.34,"20,382","12,393",          1.64,"11,654","8,728",          1.34,"20,356","12,383",          1.64,"11,633","8,723",          1.33,"20,362","12,396",          1.64,"11,635","8,727",          1.33,"20,356","12,401",          1.64,"11,639","8,717",          1.34,"20,296","12,367",          1.64,"11,597","8,699",          1.33
2900000000,광주광역시  ,"1,419,869","651,722",          2.18,"700,803","719,066",          0.97,"1,419,378","652,348",          2.18,"700,383","718,995",          0.97,"1,418,603","652,385",          2.17,"700,006","718,597",          0.97,"1,417,533","652,147",          2.17,"699,464","718,069",          0.97,"1,416,284","651,726",          2.17,"698,711","717,573",          0.97,"1,414,774","651,676",          2.17,"698,006","716,768",          0.97
2911000000,광주광역시 동구 ,"105,904","54,325",          1.95,"52,144","53,760",          0.97,"105,889","54,408",          1.95,"52,109","53,780",          0.97,"105,864","54,385",          1.95,"52,097","53,767",          0.97,"106,210","54,563",          1.95,"52,283","53,927",          0.97,"106,417","54,691",          1.95,"52,369","54,048",          0.97,"106,434","54,737",          1.94,"52,416","54,018",          0.97
2914000000,광주광역시 서구 ,"285,032","133,470",          2.14,"139,347","145,685",          0.96,"284,899","133,655",          2.13,"139,228","145,671",          0.96,"284,571","133,566",          2.13,"139,037","145,534",          0.96,"283,967","133,374",          2.13,"138,818","145,149",          0.96,"283,324","133,009",          2.13,"138,477","144,847",          0.96,"282,982","132,938",          2.13,"138,284","144,698",          0.96
