※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
,,2025년07월,,,,,,,,,2025년08월,,,,,,,,,2025년09월,,,,,,,,,2025년10월,,,,,,,,,2025년11월,,,,,,,,,2025년12월,,,,,,,,
,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,,전월인구수,,,당월인구수,,,인구증감,,
행정기관코드,행정기관,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계,남자인구수,여자인구수,계
1154500000,서울특별시 금천구 ,"112,493","111,583","224,076","112,380","111,391","223,771",-113,-192,-305,"112,380","111,391","223,771","112,338","111,253","223,591",-42,-138,-180,"112,338","111,253","223,591","112,337","111,266","223,603",-1,13,12,"112,337","111,266","223,603","112,288","111,300","223,588",-49,34,-15,"112,288","111,300","223,588","112,196","111,301","223,497",-92,1,-91,"112,196","111,301","223,497","112,131","111,159","223,290",-65,-142,-207
1156000000,서울특별시 영등포구 ,"182,123","190,740","372,863","181,998","190,692","372,690",-125,-48,-173,"181,998","190,692","372,690","181,809","190,730","372,539",-189,38,-151,"181,809","190,730","372,539","181,710","190,535","372,245",-99,-195,-294,"181,710","190,535","372,245","181,545","190,331","371,876",-165,-204,-369,"181,545","190,331","371,876","181,391","190,259","371,650",-154,-72,-226,"181,391","190,259","371,650","181,236","190,126","371,362",-155,-133,-288
1159000000,서울특별시 동작구 ,"180,772","194,005","374,777","180,560","193,640","374,200",-212,-365,-577,"180,560","193,640","374,200","180,442","193,457","373,899",-118,-183,-301,"180,442","193,457","373,899","180,130","193,279","373,409",-312,-178,-490,"180,130","193,279","373,409","179,993","193,091","373,084",-137,-188,-325,"179,993","193,091","373,084","179,797","192,788","372,585",-196,-303,-499,"179,797","192,788","372,585","179,470","192,454","371,924",-327,-334,-661
1162000000,서울특별시 관악구 ,"241,080","238,240","479,320","241,138","238,147","479,285",58,-93,-35,"241,138","238,147","479,285","241,044","238,035","479,079",-94,-112,-206,"241,044","238,035","479,079","240,880","237,929","478,809",-164,-106,-270,"240,880","237,929","478,809","240,622","237,660","478,282",-258,-269,-527,"240,622","237,660","478,282","240,415","237,431","477,846",-207,-229,-436,"240,415","237,431","477,846","240,209","237,396","477,605",-206,-35,-241
1165000000,서울특별시 서초구 ,"193,609","213,898","407,507","194,552","214,835","409,387",943,937,"1,880","194,552","214,835","409,387","195,492","215,886","411,378",940,"1,051","1,991","195,492","215,886","411,378","195,928","216,551","412,479",436,665,"1,101","195,928","216,551","412,479","196,315","216,921","413,236",387,370,757,"196,315","216,921","413,236","196,476","217,022","413,498",161,101,262,"196,476","217,022","413,498","196,924","217,504","414,428",448,482,930
1168000000,서울특별시 강남구 ,"266,021","290,544","556,565","265,895","290,534","556,429",-126,-10,-136,"265,895","290,534","556,429","265,928","290,493","556,421",33,-41,-8,"265,928","290,493","556,421","265,884","290,440","556,324",-44,-53,-97,"265,884","290,440","556,324","265,939","290,523","556,462",55,83,138,"265,939","290,523","556,462","265,843","290,337","556,180",-96,-186,-282,"265,843","290,337","556,180","265,804","290,526","556,330",-39,189,150
1171000000,서울특별시 송파구 ,"309,664","336,927","646,591","309,477","336,779","646,256",-187,-148,-335,"309,477","336,779","646,256","309,291","336,662","645,953",-186,-117,-303,"309,291","336,662","645,953","309,190","336,539","645,729",-101,-123,-224,"309,190","336,539","645,729","308,877","336,175","645,052",-313,-364,-677,"308,877","336,175","645,052","308,264","335,751","644,015",-613,-424,"-1,037","308,264","335,751","644,015","307,898","335,452","643,350",-366,-299,-665
1174000000,서울특별시 강동구 ,"242,954","255,125","498,079","243,202","255,471","498,673",248,346,594,"243,202","255,471","498,673","243,298","255,749","499,047",96,278,374,"243,298","255,749","499,047","243,272","255,914","499,186",-26,165,139,"243,272","255,914","499,186","243,301","255,915","499,216",29,1,30,"243,301","255,915","499,216","243,258","255,850","499,108",-43,-65,-108,"243,258","255,850","499,108","243,228","255,899","499,127",-30,49,19
2600000000,부산광역시  ,"1,582,043","1,670,787","3,252,830","1,581,251","1,670,374","3,251,625",-792,-413,"-1,205","1,581,251","1,670,374","3,251,625","1,580,238","1,669,737","3,249,975","-1,013",-637,"-1,650","1,580,238","1,669,737","3,249,975","1,579,327","1,669,032","3,248,359",-911,-705,"-1,616","1,579,327","1,669,032","3,248,359","1,578,085","1,668,219","3,246,304","-1,242",-813,"-2,055","1,578,085","1,668,219","3,246,304","1,576,765","1,666,994","3,243,759","-1,320","-1,225","-2,545","1,576,765","1,666,994","3,243,759","1,575,600","1,666,000","3,241,600","-1,165",-994,"-2,159"
2611000000,부산광역시 중구 ,"17,926","19,073","36,999","17,889","19,047","36,936",-37,-26,-63,"17,889","19,047","36,936","17,824","19,003","36,827",-65,-44,-109,"17,824","19,003","36,827","17,791","18,938","36,729",-33,-65,-98,"17,791","18,938","36,729","17,735","18,910","36,645",-56,-28,-84,"17,735","18,910","36,645","17,695","18,883","36,578",-40,-27,-67,"17,695","18,883","36,578","17,665","18,853","36,518",-30,-30,-60
