※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55
1159000000,서울특별시 동작구 ,"184,030","196,566","380,596","183,746","196,233","379,979",-284,-333,-617,"183,746","196,233","379,979","183,606","196,016","379,622",-140,-217,-357,"183,606","196,016","379,622","183,900","196,301","380,201",294,285,579,"183,900","196,301","380,201","184,072","196,313","380,385",172,12,184,"184,072","196,313","380,385","184,116","196,478","380,594",44,165,209,"184,116","196,478","380,594","184,103","196,519","380,622",-13,41,28
1162000000,서울특별시 관악구 ,"244,748","242,004","486,752","244,740","242,123","486,863",-8,119,111,"244,740","242,123","486,863","245,125","242,305","487,430",385,182,567,"245,125","242,305","487,430","245,376","242,439","487,815",251,134,385,"245,376","242,439","487,815","245,231","242,410","487,641",-145,-29,-174,"245,231","242,410","487,641","245,217","242,245","487,462",-14,-165,-179,"245,217","242,245","487,462","245,081","242,111","487,192",-136,-134,-270
1165000000,서울특별시 서초구 ,"193,159","211,166","404,325","193,221","211,373","404,594",62,207,269,"193,221","211,373","404,594","193,397","211,729","405,126",176,356,532,"193,397","211,729","405,126","193,158","211,673","404,831",-239,-56,-295,"193,158","211,673","404,831","192,932","211,607","404,539",-226,-66,-292,"192,932","211,607","404,539","192,875","211,561","404,436",-57,-46,-103,"192,875","211,561","404,436","192,850","211,634","404,484",-25,73,48
1168000000,서울특별시 강남구 ,"253,072","276,030","529,102","252,977","275,922","528,899",-95,-108,-203,"252,977","275,922","528,899","253,498","276,464","529,962",521,542,"1,063","253,498","276,464","529,962","254,811","277,987","532,798","1,313","1,523","2,836","254,811","277,987","532,798","255,637","279,009","534,646",826,"1,022","1,848","255,637","279,009","534,646","256,095","279,649","535,744",458,640,"1,098","256,095","279,649","535,744","256,737","280,402","537,139",642,753,"1,395"
1171000000,서울특별시 송파구 ,"317,180","341,621","658,801","317,063","341,541","658,604",-117,-80,-197,"317,063","341,541","658,604","317,024","341,844","658,868",-39,303,264,"317,024","341,844","658,868","316,564","341,442","658,006",-460,-402,-862,"316,564","341,442","658,006","316,356","341,309","657,665",-208,-133,-341,"316,356","341,309","657,665","316,082","341,178","657,260",-274,-131,-405,"316,082","341,178","657,260","316,010","341,091","657,101",-72,-87,-159
1174000000,서울특별시 강동구 ,"225,221","234,846","460,067","225,281","234,860","460,141",60,14,74,"225,281","234,860","460,141","225,280","235,000","460,280",-1,140,139,"225,280","235,000","460,280","225,091","234,891","459,982",-189,-109,-298,"225,091","234,891","459,982","224,899","234,668","459,567",-192,-223,-415,"224,899","234,668","459,567","224,690","234,585","459,275",-209,-83,-292,"224,690","234,585","459,275","224,491","234,462","458,953",-199,-123,-322
2600000000,부산광역시  ,"1,619,915","1,697,897","3,317,812","1,618,749","1,697,358","3,316,107","-1,166",-539,"-1,705","1,618,749","1,697,358","3,316,107","1,618,202","1,697,314","3,315,516",-547,-44,-591,"1,618,202","1,697,314","3,315,516","1,616,930","1,696,609","3,313,539","-1,272",-705,"-1,977","1,616,930","1,696,609","3,313,539","1,615,593","1,695,809","3,311,402","-1,337",-800,"-2,137","1,615,593","1,695,809","3,311,402","1,614,226","1,695,035","3,309,261","-1,367",-774,"-2,141","1,614,226","1,695,035","3,309,261","1,613,071","1,693,922","3,306,993","-1,155","-1,113","-2,268"
2611000000,부산광역시 중구 ,"19,239","20,450","39,689","19,188","20,439","39,627",-51,-11,-62,"19,188","20,439","39,627","19,233","20,478","39,711",45,39,84,"19,233","20,478","39,711","19,172","20,417","39,589",-61,-61,-122,"19,172","20,417","39,589","19,111","20,367","39,478",-61,-50,-111,"19,111","20,367","39,478","19,069","20,342","39,411",-42,-25,-67,"19,069","20,342","39,411","19,020","20,291","39,311",-49,-51,-100
2614000000,부산광역시 서구 ,"50,801","54,391","105,192","50,701","54,335","105,036",-100,-56,-156,"50,701","54,335","105,036","50,638","54,314","104,952",-63,-21,-84,"50,638","54,314","104,952","50,503","54,295","104,798",-135,-19,-154,"50,503","54,295","104,798","50,446","54,292","104,738",-57,-3,-60,"50,446","54,292","104,738","50,353","54,217","104,570",-93,-75,-168,"50,353","54,217","104,570","50,298","54,151","104,449",-55,-66,-121
2617000000,부산광역시 동구 ,"42,249","44,213","86,462","42,199","44,150","86,349",-50,-63,-113,"42,199","44,150","86,349","41,973","44,015","85,988",-226,-135,-361,"41,973","44,015","85,988","41,889","43,950","85,839",-84,-65,-149,"41,889","43,950","85,839","41,781","43,848","85,629",-108,-102,-210,"41,781","43,848","85,629","41,700","43,820","85,520",-81,-28,-109,"41,700","43,820","85,520","42,344","44,465","86,809",644,645,"1,289"
2620000000,부산광역시 영도구 ,"53,223","54,933","108,156","53,123","54,841","107,964",-100,-92,-192,"53,123","54,841","107,964","53,039","54,744","107,783",-84,-97,-181,"53,039","54,744","107,783","52,942","54,690","107,632",-97,-54,-151,"52,942","54,690","107,632","52,869","54,585","107,454",-73,-105,-178,"52,869","54,585","107,454","52,716","54,493","107,209",-153,-92,-245,"52,716","54,493","107,209","52,612","54,394","107,006",-104,-99,-203
2623000000,부산광역시 부산진구 ,"171,141","184,776","355,917","171,314","185,047","356,361",173,271,444,"171,314","185,047","356,361","171,699","185,646","357,345",385,599,984,"171,699","185,646","357,345","171,814","185,812","357,626",115,166,281,"171,814","185,812","357,626","171,805","185,810","357,615",-9,-2,-11,"171,805","185,810","357,615","171,865","185,897","357,762",60,87,147,"171,865","185,897","357,762","171,710","185,765","357,475",-155,-132,-287
2626000000,부산광역시 동래구 ,"132,296","140,930","273,226","132,253","140,924","273,177",-43,-6,-49,"132,253","140,924","273,177","132,289","141,062","273,351",36,138,174,"132,289","141,062","273,351","132,146","141,049","273,195",-143,-13,-156,"132,146","141,049","273,195","132,038","140,996","273,034",-108,-53,-161,"132,038","140,996","273,034","131,970","140,827","272,797",-68,-169,-237,"131,970","140,827","272,797","131,819","140,771","272,590",-151,-56,-207
2629000000,부산광역시 남구 ,"125,118","131,215","256,333","125,016","131,174","256,190",-102,-41,-143,"125,016","131,174","256,190","125,108","131,263","256,371",92,89,181,"125,108","131,263","256,371","125,071","131,261","256,332",-37,-2,-39,"125,071","131,261","256,332","124,998","131,259","256,257",-73,-2,-75,"124,998","131,259","256,257","124,909","131,224","256,133",-89,-35,-124,"124,909","131,224","256,133","124,724","131,062","255,786",-185,-162,-347
2632000000,부산광역시 북구 ,"137,274","141,583","278,857","137,095","141,480","278,575",-179,-103,-282,"137,095","141,480","278,575","136,825","141,234","278,059",-270,-246,-516,"136,825","141,234","278,059","136,670","141,086","277,756",-155,-148,-303,"136,670","141,086","277,756","136,470","140,920","277,390",-200,-166,-366,"136,470","140,920","277,390","136,251","140,731","276,982",-219,-189,-408,"136,251","140,731","276,982","136,136","140,548","276,684",-115,-183,-298
2635000000,부산광역시 해운대구 ,"185,514","201,271","386,785","185,295","200,994","386,289",-219,-277,-496,"185,295","200,994","386,289","184,883","200,633","385,516",-412,-361,-773,"184,883","200,633","385,516","184,555","200,311","384,866",-328,-322,-650,"184,555","200,311","384,866","184,285","200,050","384,335",-270,-261,-531,"184,285","200,050","384,335","184,117","199,919","384,036",-168,-131,-299,"184,117","199,919","384,036","183,796","199,559","383,355",-321,-360,-681
2638000000,부산광역시 사하구 ,"150,009","151,978","301,987","149,972","151,940","301,912",-37,-38,-75,"149,972","151,940","301,912","150,071","152,020","302,091",99,80,179,"150,071","152,020","302,091","149,953","151,976","301,929",-118,-44,-162,"149,953","151,976","301,929","149,798","151,911","301,709",-155,-65,-220,"149,798","151,911","301,709","149,553","151,845","301,398",-245,-66,-311,"149,553","151,845","301,398","149,319","151,603","300,922",-234,-242,-476
2641000000,부산광역시 금정구 ,"108,085","113,171","221,256","107,694","112,873","220,567",-391,-298,-689,"107,694","112,873","220,567","107,568","112,655","220,223",-126,-218,-344,"107,568","112,655","220,223","107,415","112,521","219,936",-153,-134,-287,"107,415","112,521","219,936","107,157","112,327","219,484",-258,-194,-452,"107,157","112,327","219,484","106,987","112,190","219,177",-170,-137,-307,"106,987","112,190","219,177","106,730","111,981","218,711",-257,-209,-466
2644000000,부산광역시 강서구 ,"74,248","68,959","143,207","74,168","68,898","143,066",-80,-61,-141,"74,168","68,898","143,066","74,098","68,788","142,886",-70,-110,-180,"74,098","68,788","142,886","74,079","68,856","142,935",-19,68,49,"74,079","68,856","142,935","74,108","68,875","142,983",29,19,48,"74,108","68,875","142,983","74,162","68,867","143,029",54,-8,46,"74,162","68,867","143,029","74,173","68,879","143,052",11,12,23
2647000000,부산광역시 연제구 ,"97,604","105,932","203,536","97,434","105,763","203,197",-170,-169,-339,"97,434","105,763","203,197","97,313","105,735","203,048",-121,-28,-149,"97,313","105,735","203,048","97,330","105,785","203,115",17,50,67,"97,330","105,785","203,115","97,308","105,773","203,081",-22,-12,-34,"97,308","105,773","203,081","97,248","105,764","203,012",-60,-9,-69,"97,248","105,764","203,012","97,165","105,754","202,919",-83,-10,-93
2650000000,부산광역시 수영구 ,"82,144","92,662","174,806","82,152","92,759","174,911",8,97,105,"82,152","92,759","174,911","82,253","92,926","175,179",101,167,268,"82,253","92,926","175,179","82,322","93,066","175,388",69,140,209,"82,322","93,066","175,388","82,339","93,087","175,426",17,21,38,"82,339","93,087","175,426","82,309","93,161","175,470",-30,74,44,"82,309","93,161","175,470","82,363","93,148","175,511",54,-13,41
2653000000,부산광역시 사상구 ,"102,544","101,245","203,789","102,511","101,285","203,796",-33,40,7,"102,511","101,285","203,796","102,418","101,267","203,685",-93,-18,-111,"102,418","101,267","203,685","102,311","101,144","203,455",-107,-123,-230,"102,311","101,144","203,455","102,236","101,182","203,418",-75,38,-37,"102,236","101,182","203,418","102,167","101,147","203,314",-69,-35,-104,"102,167","101,147","203,314","101,998","101,031","203,029",-169,-116,-285
2671000000,부산광역시 기장군 ,"88,426","90,188","178,614","88,634","90,456","179,090",208,268,476,"88,634","90,456","179,090","88,794","90,534","179,328",160,78,238,"88,794","90,534","179,328","88,758","90,390","179,148",-36,-144,-180,"88,758","90,390","179,148","88,844","90,527","179,371",86,137,223,"88,844","90,527","179,371","88,850","90,591","179,441",6,64,70,"88,850","90,591","179,441","88,864","90,520","179,384",14,-71,-57
2700000000,대구광역시  ,"1,162,865","1,200,826","2,363,691","1,162,217","1,200,663","2,362,880",-648,-163,-811,"1,162,217","1,200,663","2,362,880","1,160,942","1,199,720","2,360,662","-1,275",-943,"-2,218","1,160,942","1,199,720","2,360,662","1,159,876","1,199,112","2,358,988","-1,066",-608,"-1,674","1,159,876","1,199,112","2,358,988","1,159,042","1,198,839","2,357,881",-834,-273,"-1,107","1,159,042","1,198,839","2,357,881","1,158,397","1,198,635","2,357,032",-645,-204,-849,"1,158,397","1,198,635","2,357,032","1,157,923","1,198,493","2,356,416",-474,-142,-616
2711000000,대구광역시 중구 ,"38,460","41,739","80,199","38,868","42,147","81,015",408,408,816,"38,868","42,147","81,015","39,233","42,558","81,791",365,411,776,"39,233","42,558","81,791","39,691","43,144","82,835",458,586,"1,044","39,691","43,144","82,835","39,982","43,456","83,438",291,312,603,"39,982","43,456","83,438","40,089","43,613","83,702",107,157,264,"40,089","43,613","83,702","40,220","43,725","83,945",131,112,243
2714000000,대구광역시 동구 ,"166,741","172,789","339,530","166,516","172,720","339,236",-225,-69,-294,"166,516","172,720","339,236","166,179","172,431","338,610",-337,-289,-626,"166,179","172,431","338,610","166,214","172,568","338,782",35,137,172,"166,214","172,568","338,782","166,217","172,603","338,820",3,35,38,"166,217","172,603","338,820","166,570","173,107","339,677",353,504,857,"166,570","173,107","339,677","166,672","173,316","339,988",102,209,311
2717000000,대구광역시 서구 ,"79,580","80,247","159,827","79,358","80,062","159,420",-222,-185,-407,"79,358","80,062","159,420","79,122","79,846","158,968",-236,-216,-452,"79,122","79,846","158,968","78,857","79,689","158,546",-265,-157,-422,"78,857","79,689","158,546","79,057","79,850","158,907",200,161,361,"79,057","79,850","158,907","79,405","80,241","159,646",348,391,739,"79,405","80,241","159,646","79,531","80,377","159,908",126,136,262
2720000000,대구광역시 남구 ,"67,842","73,677","141,519","67,809","73,738","141,547",-33,61,28,"67,809","73,738","141,547","67,871","73,891","141,762",62,153,215,"67,871","73,891","141,762","67,764","73,867","141,631",-107,-24,-131,"67,764","73,867","141,631","67,704","73,936","141,640",-60,69,9,"67,704","73,936","141,640","67,662","73,915","141,577",-42,-21,-63,"67,662","73,915","141,577","67,476","73,736","141,212",-186,-179,-365
2723000000,대구광역시 북구 ,"214,151","216,761","430,912","213,664","216,392","430,056",-487,-369,-856,"213,664","216,392","430,056","213,150","215,864","429,014",-514,-528,"-1,042","213,150","215,864","429,014","212,687","215,430","428,117",-463,-434,-897,"212,687","215,430","428,117","212,133","214,987","427,120",-554,-443,-997,"212,133","214,987","427,120","211,654","214,548","426,202",-479,-439,-918,"211,654","214,548","426,202","211,635","214,649","426,284",-19,101,82
2726000000,대구광역시 수성구 ,"198,731","212,822","411,553","198,618","212,712","411,330",-113,-110,-223,"198,618","212,712","411,330","198,294","212,467","410,761",-324,-245,-569,"198,294","212,467","410,761","197,896","212,081","409,977",-398,-386,-784,"197,896","212,081","409,977","197,507","211,912","409,419",-389,-169,-558,"197,507","211,912","409,419","197,118","211,579","408,697",-389,-333,-722,"197,118","211,579","408,697","196,842","211,396","408,238",-276,-183,-459
2729000000,대구광역시 달서구 ,"263,961","273,028","536,989","263,958","273,182","537,140",-3,154,151,"263,958","273,182","537,140","263,859","273,181","537,040",-99,-1,-100,"263,859","273,181","537,040","263,537","272,946","536,483",-322,-235,-557,"263,537","272,946","536,483","263,040","272,616","535,656",-497,-330,-827,"263,040","272,616","535,656","262,408","272,057","534,465",-632,-559,"-1,191","262,408","272,057","534,465","262,063","271,747","533,810",-345,-310,-655
2771000000,대구광역시 달성군 ,"133,399","129,763","263,162","133,426","129,710","263,136",27,-53,-26,"133,426","129,710","263,136","133,234","129,482","262,716",-192,-228,-420,"133,234","129,482","262,716","133,230","129,387","262,617",-4,-95,-99,"133,230","129,387","262,617","133,402","129,479","262,881",172,92,264,"133,402","129,479","262,881","133,491","129,575","263,066",89,96,185,"133,491","129,575","263,066","133,484","129,547","263,031",-7,-28,-35
2800000000,인천광역시  ,"1,485,175","1,482,139","2,967,314","1,486,300","1,483,202","2,969,502","1,125","1,063","2,188","1,486,300","1,483,202","2,969,502","1,487,333","1,484,455","2,971,788","1,033","1,253","2,286","1,487,333","1,484,455","2,971,788","1,488,490","1,485,991","2,974,481","1,157","1,536","2,693","1,488,490","1,485,991","2,974,481","1,489,277","1,487,061","2,976,338",787,"1,070","1,857","1,489,277","1,487,061","2,976,338","1,490,065","1,488,024","2,978,089",788,963,"1,751","1,490,065","1,488,024","2,978,089","1,490,345","1,488,404","2,978,749",280,380,660
2811000000,인천광역시 중구 ,"79,359","73,572","152,931","79,598","73,823","153,421",239,251,490,"79,598","73,823","153,421","79,735","73,980","153,715",137,157,294,"79,735","73,980","153,715","79,754","74,170","153,924",19,190,209,"79,754","74,170","153,924","80,416","74,894","155,310",662,724,"1,386","80,416","74,894","155,310","80,871","75,369","156,240",455,475,930,"80,871","75,369","156,240","81,143","75,515","156,658",272,146,418
