※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,,2025년07월,,,,,,2025년08월,,,,,,2025년09월,,,,,,2025년10월,,,,,,2025년11월,,,,,,2025년12월,,,,,
행정기관코드,행정기관,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
5123000000,강원특별자치도 삼척시 ,"60,940","33,406",          1.82,"31,028","29,912",          1.04,"60,794","33,346",          1.82,"30,972","29,822",          1.04,"60,767","33,363",          1.82,"30,978","29,789",          1.04,"60,655","33,314",          1.82,"30,936","29,719",          1.04,"60,523","33,238",          1.82,"30,877","29,646",          1.04,"60,340","33,101",          1.82,"30,794","29,546",          1.04
5172000000,강원특별자치도 홍천군 ,"66,180","34,877",          1.90,"34,111","32,069",          1.06,"66,121","34,877",          1.90,"34,059","32,062",          1.06,"66,134","34,920",          1.89,"34,078","32,056",          1.06,"66,004","34,863",          1.89,"34,002","32,002",          1.06,"65,929","34,843",          1.89,"33,949","31,980",          1.06,"65,905","34,867",          1.89,"33,923","31,982",          1.06
5173000000,강원특별자치도 횡성군 ,"45,681","23,965",          1.91,"23,562","22,119",          1.07,"45,684","23,996",          1.90,"23,556","22,128",          1.06,"45,623","23,990",          1.90,"23,530","22,093",          1.07,"45,618","24,008",          1.90,"23,532","22,086",          1.07,"45,527","23,965",          1.90,"23,475","22,052",          1.06,"45,470","23,951",          1.90,"23,449","22,021",          1.06
5175000000,강원특별자치도 영월군 ,"36,166","20,920",          1.73,"18,775","17,391",          1.08,"36,189","20,923",          1.73,"18,788","17,401",          1.08,"36,153","20,893",          1.73,"18,754","17,399",          1.08,"36,105","20,876",          1.73,"18,736","17,369",          1.08,"36,020","20,821",          1.73,"18,689","17,331",          1.08,"35,913","20,781",          1.73,"18,635","17,278",          1.08
5176000000,강원특별자치도 평창군 ,"39,780","21,879",          1.82,"20,639","19,141",          1.08,"39,779","21,899",          1.82,"20,648","19,131",          1.08,"39,759","21,913",          1.81,"20,634","19,125",          1.08,"39,716","21,900",          1.81,"20,612","19,104",          1.08,"39,704","21,907",          1.81,"20,618","19,086",          1.08,"39,701","21,923",          1.81,"20,604","19,097",          1.08
5177000000,강원특별자치도 정선군 ,"33,201","19,029",          1.74,"17,314","15,887",          1.09,"33,172","19,037",          1.74,"17,294","15,878",          1.09,"33,160","19,040",          1.74,"17,302","15,858",          1.09,"33,506","19,236",          1.74,"17,517","15,989",          1.10,"34,343","19,666",          1.75,"17,987","16,356",          1.10,"34,771","19,907",          1.75,"18,225","16,546",          1.10
5178000000,강원특별자치도 철원군 ,"39,938","20,133",          1.98,"20,590","19,348",          1.06,"39,912","20,138",          1.98,"20,585","19,327",          1.07,"39,900","20,153",          1.98,"20,583","19,317",          1.07,"39,897","20,165",          1.98,"20,576","19,321",          1.06,"39,913","20,205",          1.98,"20,581","19,332",          1.06,"39,889","20,203",          1.97,"20,570","19,319",          1.06
5179000000,강원특별자치도 화천군 ,"22,528","11,955",          1.88,"12,075","10,453",          1.16,"22,466","11,956",          1.88,"12,046","10,420",          1.16,"22,445","11,957",          1.88,"12,046","10,399",          1.16,"22,374","11,935",          1.87,"12,002","10,372",          1.16,"22,309","11,918",          1.87,"11,959","10,350",          1.16,"22,309","11,932",          1.87,"11,963","10,346",          1.16
5180000000,강원특별자치도 양구군 ,"20,468","10,353",          1.98,"10,749","9,719",          1.11,"20,446","10,357",          1.97,"10,729","9,717",          1.10,"20,433","10,380",          1.97,"10,724","9,709",          1.10,"20,436","10,388",          1.97,"10,738","9,698",          1.11,"20,392","10,378",          1.96,"10,715","9,677",          1.11,"20,377","10,367",          1.97,"10,704","9,673",          1.11
5181000000,강원특별자치도 인제군 ,"30,893","16,514",          1.87,"16,918","13,975",          1.21,"30,848","16,513",          1.87,"16,895","13,953",          1.21,"30,838","16,526",          1.87,"16,871","13,967",          1.21,"30,871","16,555",          1.86,"16,886","13,985",          1.21,"30,804","16,530",          1.86,"16,837","13,967",          1.21,"30,799","16,543",          1.86,"16,845","13,954",          1.21
5182000000,강원특별자치도 고성군 ,"26,713","15,275",          1.75,"13,669","13,044",          1.05,"26,685","15,252",          1.75,"13,656","13,029",          1.05,"26,710","15,268",          1.75,"13,668","13,042",          1.05,"26,733","15,269",          1.75,"13,686","13,047",          1.05,"26,724","15,256",          1.75,"13,679","13,045",          1.05,"26,777","15,259",          1.75,"13,693","13,084",          1.05
5183000000,강원특별자치도 양양군 ,"27,267","14,876",          1.83,"13,943","13,324",          1.05,"27,254","14,863",          1.83,"13,921","13,333",          1.04,"27,280","14,882",          1.83,"13,937","13,343",          1.04,"27,265","14,865",          1.83,"13,941","13,324",          1.05,"27,274","14,878",          1.83,"13,949","13,325",          1.05,"27,229","14,881",          1.83,"13,931","13,298",          1.05
4300000000,충청북도  ,"1,587,416","790,005",          2.01,"808,264","779,152",          1.04,"1,587,619","790,643",          2.01,"808,487","779,132",          1.04,"1,588,115","791,491",          2.01,"808,805","779,310",          1.04,"1,588,636","792,052",          2.01,"809,144","779,492",          1.04,"1,588,710","792,583",          2.00,"809,232","779,478",          1.04,"1,592,085","794,226",          2.00,"810,933","781,152",          1.04
4311000000,충청북도 청주시 ,"853,887","406,066",          2.10,"431,506","422,381",          1.02,"854,366","406,581",          2.10,"431,810","422,556",          1.02,"854,880","407,060",          2.10,"432,174","422,706",          1.02,"855,368","407,467",          2.10,"432,483","422,885",          1.02,"855,214","407,523",          2.10,"432,459","422,755",          1.02,"853,745","407,236",          2.10,"431,710","422,035",          1.02
4311100000,충청북도 청주시 상당구 ,"196,202","89,311",          2.20,"97,414","98,788",          0.99,"196,009","89,284",          2.20,"97,330","98,679",          0.99,"195,678","89,178",          2.19,"97,141","98,537",          0.99,"195,010","89,022",          2.19,"96,791","98,219",          0.99,"194,593","88,927",          2.19,"96,592","98,001",          0.99,"194,064","88,803",          2.19,"96,313","97,751",          0.99
4311200000,충청북도 청주시 서원구 ,"180,056","87,952",          2.05,"89,711","90,345",          0.99,"179,838","87,915",          2.05,"89,600","90,238",          0.99,"179,893","88,085",          2.04,"89,643","90,250",          0.99,"181,437","88,717",          2.05,"90,458","90,979",          0.99,"182,157","88,984",          2.05,"90,860","91,297",          1.00,"182,122","89,024",          2.05,"90,805","91,317",          0.99
4311300000,충청북도 청주시 흥덕구 ,"289,383","138,154",          2.09,"147,407","141,976",          1.04,"290,485","138,703",          2.09,"147,996","142,489",          1.04,"291,349","139,095",          2.09,"148,502","142,847",          1.04,"291,409","139,190",          2.09,"148,585","142,824",          1.04,"291,353","139,193",          2.09,"148,562","142,791",          1.04,"291,153","139,174",          2.09,"148,497","142,656",          1.04
4311400000,충청북도 청주시 청원구 ,"188,246","90,649",          2.08,"96,974","91,272",          1.06,"188,034","90,679",          2.07,"96,884","91,150",          1.06,"187,960","90,702",          2.07,"96,888","91,072",          1.06,"187,512","90,538",          2.07,"96,649","90,863",          1.06,"187,111","90,419",          2.07,"96,445","90,666",          1.06,"186,406","90,235",          2.07,"96,095","90,311",          1.06
4313000000,충청북도 충주시 ,"206,369","103,902",          1.99,"104,599","101,770",          1.03,"206,411","104,038",          1.98,"104,616","101,795",          1.03,"206,467","104,152",          1.98,"104,644","101,823",          1.03,"206,425","104,120",          1.98,"104,607","101,818",          1.03,"206,253","104,099",          1.98,"104,531","101,722",          1.03,"205,931","104,004",          1.98,"104,373","101,558",          1.03
4315000000,충청북도 제천시 ,"127,881","66,044",          1.94,"64,468","63,413",          1.02,"127,718","65,958",          1.94,"64,411","63,307",          1.02,"127,735","66,017",          1.93,"64,423","63,312",          1.02,"127,840","66,046",          1.94,"64,472","63,368",          1.02,"127,857","66,149",          1.93,"64,459","63,398",          1.02,"127,693","66,124",          1.93,"64,385","63,308",          1.02
4372000000,충청북도 보은군 ,"30,312","16,769",          1.81,"15,411","14,901",          1.03,"30,272","16,749",          1.81,"15,413","14,859",          1.04,"30,248","16,749",          1.81,"15,403","14,845",          1.04,"30,194","16,741",          1.80,"15,370","14,824",          1.04,"30,165","16,740",          1.80,"15,370","14,795",          1.04,"30,466","16,850",          1.81,"15,524","14,942",          1.04
4373000000,충청북도 옥천군 ,"48,287","25,636",          1.88,"24,446","23,841",          1.03,"48,301","25,657",          1.88,"24,453","23,848",          1.03,"48,264","25,665",          1.88,"24,436","23,828",          1.03,"48,234","25,668",          1.88,"24,433","23,801",          1.03,"48,293","25,712",          1.88,"24,460","23,833",          1.03,"49,483","26,080",          1.90,"25,077","24,406",          1.03
4374000000,충청북도 영동군 ,"42,834","23,525",          1.82,"21,561","21,273",          1.01,"42,757","23,517",          1.82,"21,537","21,220",          1.01,"42,706","23,512",          1.82,"21,516","21,190",          1.02,"42,686","23,500",          1.82,"21,516","21,170",          1.02,"42,629","23,481",          1.82,"21,497","21,132",          1.02,"42,919","23,571",          1.82,"21,648","21,271",          1.02
4374500000,충청북도 증평군 ,"37,046","19,021",          1.95,"19,318","17,728",          1.09,"37,033","19,003",          1.95,"19,322","17,711",          1.09,"37,023","18,997",          1.95,"19,307","17,716",          1.09,"36,980","19,003",          1.95,"19,285","17,695",          1.09,"36,998","19,025",          1.94,"19,300","17,698",          1.09,"36,576","18,873",          1.94,"19,069","17,507",          1.09
4375000000,충청북도 진천군 ,"85,661","42,578",          2.01,"45,320","40,341",          1.12,"85,643","42,621",          2.01,"45,270","40,373",          1.12,"85,754","42,728",          2.01,"45,306","40,448",          1.12,"85,907","42,842",          2.01,"45,373","40,534",          1.12,"85,703","42,813",          2.00,"45,251","40,452",          1.12,"86,377","43,256",          2.00,"45,612","40,765",          1.12
4376000000,충청북도 괴산군 ,"35,765","21,262",          1.68,"18,558","17,207",          1.08,"35,728","21,249",          1.68,"18,544","17,184",          1.08,"35,596","21,201",          1.68,"18,473","17,123",          1.08,"35,546","21,193",          1.68,"18,456","17,090",          1.08,"35,538","21,182",          1.68,"18,448","17,090",          1.08,"38,211","22,066",          1.73,"19,729","18,482",          1.07
4377000000,충청북도 음성군 ,"92,394","49,990",          1.85,"49,311","43,083",          1.14,"92,459","50,070",          1.85,"49,360","43,099",          1.15,"92,553","50,203",          1.84,"49,399","43,154",          1.14,"92,595","50,259",          1.84,"49,423","43,172",          1.14,"93,242","50,645",          1.84,"49,757","43,485",          1.14,"93,929","50,982",          1.84,"50,135","43,794",          1.14
4380000000,충청북도 단양군 ,"26,980","15,212",          1.77,"13,766","13,214",          1.04,"26,931","15,200",          1.77,"13,751","13,180",          1.04,"26,889","15,207",          1.77,"13,724","13,165",          1.04,"26,861","15,213",          1.77,"13,726","13,135",          1.04,"26,818","15,214",          1.76,"13,700","13,118",          1.04,"26,755","15,184",          1.76,"13,671","13,084",          1.04
4400000000,충청남도  ,"2,129,808","1,054,631",          2.02,"1,092,543","1,037,265",          1.05,"2,129,777","1,055,461",          2.02,"1,092,642","1,037,135",          1.05,"2,130,168","1,056,455",          2.02,"1,092,881","1,037,287",          1.05,"2,130,383","1,056,869",          2.02,"1,093,041","1,037,342",          1.05,"2,130,481","1,056,946",          2.02,"1,092,991","1,037,490",          1.05,"2,130,302","1,057,118",          2.02,"1,093,082","1,037,220",          1.05
4413000000,충청남도 천안시 ,"660,258","314,355",          2.10,"338,353","321,905",          1.05,"660,556","314,832",          2.10,"338,566","321,990",          1.05,"661,204","315,448",          2.10,"338,791","322,413",          1.05,"661,515","315,689",          2.10,"338,945","322,570",          1.05,"661,720","315,769",          2.10,"338,997","322,723",          1.05,"661,893","315,892",          2.10,"339,175","322,718",          1.05
4413100000,충청남도 천안시 동남구 ,"260,164","125,667",          2.07,"131,739","128,425",          1.03,"260,558","126,026",          2.07,"131,959","128,599",          1.03,"261,276","126,568",          2.06,"132,253","129,023",          1.03,"261,418","126,686",          2.06,"132,323","129,095",          1.03,"261,545","126,771",          2.06,"132,335","129,210",          1.02,"261,460","126,728",          2.06,"132,354","129,106",          1.03
4413300000,충청남도 천안시 서북구 ,"400,094","188,688",          2.12,"206,614","193,480",          1.07,"399,998","188,806",          2.12,"206,607","193,391",          1.07,"399,928","188,880",          2.12,"206,538","193,390",          1.07,"400,097","189,003",          2.12,"206,622","193,475",          1.07,"400,175","188,998",          2.12,"206,662","193,513",          1.07,"400,433","189,164",          2.12,"206,821","193,612",          1.07
4415000000,충청남도 공주시 ,"100,328","53,569",          1.87,"49,980","50,348",          0.99,"100,215","53,554",          1.87,"49,920","50,295",          0.99,"100,180","53,611",          1.87,"49,919","50,261",          0.99,"100,109","53,594",          1.87,"49,910","50,199",          0.99,"99,975","53,576",          1.87,"49,806","50,169",          0.99,"99,719","53,457",          1.87,"49,691","50,028",          0.99
4418000000,충청남도 보령시 ,"92,418","48,830",          1.89,"46,763","45,655",          1.02,"92,283","48,820",          1.89,"46,714","45,569",          1.03,"92,188","48,810",          1.89,"46,670","45,518",          1.03,"92,094","48,799",          1.89,"46,643","45,451",          1.03,"91,978","48,725",          1.89,"46,571","45,407",          1.03,"91,879","48,695",          1.89,"46,531","45,348",          1.03
4420000000,충청남도 아산시 ,"356,538","166,316",          2.14,"185,834","170,704",          1.09,"357,065","166,685",          2.14,"186,134","170,931",          1.09,"357,346","166,905",          2.14,"186,315","171,031",          1.09,"357,741","167,121",          2.14,"186,515","171,226",          1.09,"357,965","167,178",          2.14,"186,548","171,417",          1.09,"358,313","167,348",          2.14,"186,739","171,574",          1.09
4421000000,충청남도 서산시 ,"172,567","83,815",          2.06,"90,405","82,162",          1.10,"172,522","83,859",          2.06,"90,376","82,146",          1.10,"172,473","83,927",          2.06,"90,341","82,132",          1.10,"172,330","83,893",          2.05,"90,232","82,098",          1.10,"172,146","83,864",          2.05,"90,134","82,012",          1.10,"172,013","83,769",          2.05,"90,067","81,946",          1.10
4423000000,충청남도 논산시 ,"107,106","57,015",          1.88,"53,687","53,419",          1.01,"106,975","56,981",          1.88,"53,613","53,362",          1.00,"106,810","56,891",          1.88,"53,518","53,292",          1.00,"106,696","56,850",          1.88,"53,472","53,224",          1.00,"106,620","56,799",          1.88,"53,451","53,169",          1.01,"106,478","56,749",          1.88,"53,384","53,094",          1.01
4425000000,충청남도 계룡시 ,"45,984","19,482",          2.36,"22,920","23,064",          0.99,"45,919","19,478",          2.36,"22,880","23,039",          0.99,"45,926","19,483",          2.36,"22,891","23,035",          0.99,"45,879","19,465",          2.36,"22,852","23,027",          0.99,"45,858","19,464",          2.36,"22,834","23,024",          0.99,"45,746","19,460",          2.35,"22,779","22,967",          0.99
4427000000,충청남도 당진시 ,"172,138","85,574",          2.01,"92,349","79,789",          1.16,"172,120","85,609",          2.01,"92,368","79,752",          1.16,"172,162","85,689",          2.01,"92,423","79,739",          1.16,"172,177","85,764",          2.01,"92,473","79,704",          1.16,"172,144","85,723",          2.01,"92,463","79,681",          1.16,"172,110","85,728",          2.01,"92,439","79,671",          1.16
4471000000,충청남도 금산군 ,"49,118","26,596",          1.85,"24,934","24,184",          1.03,"48,999","26,575",          1.84,"24,886","24,113",          1.03,"48,950","26,570",          1.84,"24,878","24,072",          1.03,"48,871","26,547",          1.84,"24,827","24,044",          1.03,"48,816","26,527",          1.84,"24,806","24,010",          1.03,"48,748","26,541",          1.84,"24,786","23,962",          1.03
4476000000,충청남도 부여군 ,"58,674","32,188",          1.82,"29,249","29,425",          0.99,"58,591","32,138",          1.82,"29,207","29,384",          0.99,"58,517","32,125",          1.82,"29,159","29,358",          0.99,"58,410","32,052",          1.82,"29,102","29,308",          0.99,"58,354","32,034",          1.82,"29,085","29,269",          0.99,"58,254","31,990",          1.82,"29,030","29,224",          0.99
4477000000,충청남도 서천군 ,"47,455","26,178",          1.81,"23,542","23,913",          0.98,"47,406","26,147",          1.81,"23,526","23,880",          0.99,"47,298","26,086",          1.81,"23,492","23,806",          0.99,"47,239","26,071",          1.81,"23,466","23,773",          0.99,"47,125","26,035",          1.81,"23,430","23,695",          0.99,"47,077","26,032",          1.81,"23,400","23,677",          0.99
4479000000,충청남도 청양군 ,"29,140","16,580",          1.76,"14,912","14,228",          1.05,"29,050","16,529",          1.76,"14,859","14,191",          1.05,"29,006","16,517",          1.76,"14,845","14,161",          1.05,"29,221","16,585",          1.76,"14,938","14,283",          1.05,"29,726","16,783",          1.77,"15,211","14,515",          1.05,"29,917","16,849",          1.78,"15,327","14,590",          1.05
4480000000,충청남도 홍성군 ,"99,876","49,841",          2.00,"49,971","49,905",          1.00,"99,873","49,957",          2.00,"49,969","49,904",          1.00,"99,920","50,052",          2.00,"49,982","49,938",          1.00,"99,995","50,103",          2.00,"50,062","49,933",          1.00,"100,099","50,177",          1.99,"50,133","49,966",          1.00,"100,319","50,318",          1.99,"50,253","50,066",          1.00
4481000000,충청남도 예산군 ,"78,633","40,997",          1.92,"39,501","39,132",          1.01,"78,670","41,027",          1.92,"39,505","39,165",          1.01,"78,725","41,070",          1.92,"39,550","39,175",          1.01,"78,707","41,070",          1.92,"39,524","39,183",          1.01,"78,657","41,057",          1.92,"39,509","39,148",          1.01,"78,578","41,033",          1.91,"39,486","39,092",          1.01
4482500000,충청남도 태안군 ,"59,575","33,295",          1.79,"30,143","29,432",          1.02,"59,533","33,270",          1.79,"30,119","29,414",          1.02,"59,463","33,271",          1.79,"30,107","29,356",          1.03,"59,399","33,266",          1.79,"30,080","29,319",          1.03,"59,298","33,235",          1.78,"30,013","29,285",          1.02,"59,258","33,257",          1.78,"29,995","29,263",          1.03
5200000000,전북특별자치도  ,"1,724,354","863,152",          2.00,"858,833","865,521",          0.99,"1,723,392","863,516",          2.00,"858,296","865,096",          0.99,"1,722,803","864,200",          1.99,"857,951","864,852",          0.99,"1,722,032","864,268",          1.99,"857,560","864,472",          0.99,"1,720,991","864,178",          1.99,"856,989","864,002",          0.99,"1,719,888","864,221",          1.99,"856,408","863,480",          0.99
5211000000,전북특별자치도 전주시 ,"627,943","295,626",          2.12,"307,897","320,046",          0.96,"627,486","295,740",          2.12,"307,602","319,884",          0.96,"626,990","295,808",          2.12,"307,305","319,685",          0.96,"626,284","295,712",          2.12,"306,959","319,325",          0.96,"625,125","295,405",          2.12,"306,329","318,796",          0.96,"623,706","295,102",          2.11,"305,677","318,029",          0.96
5211100000,전북특별자치도 전주시 완산구 ,"317,577","152,110",          2.09,"153,734","163,843",          0.94,"317,335","152,158",          2.09,"153,597","163,738",          0.94,"317,020","152,148",          2.08,"153,437","163,583",          0.94,"316,665","152,152",          2.08,"153,292","163,373",          0.94,"316,097","152,023",          2.08,"152,999","163,098",          0.94,"315,419","151,872",          2.08,"152,664","162,755",          0.94
5211300000,전북특별자치도 전주시 덕진구 ,"310,366","143,516",          2.16,"154,163","156,203",          0.99,"310,151","143,582",          2.16,"154,005","156,146",          0.99,"309,970","143,660",          2.16,"153,868","156,102",          0.99,"309,619","143,560",          2.16,"153,667","155,952",          0.99,"309,028","143,382",          2.16,"153,330","155,698",          0.98,"308,287","143,230",          2.15,"153,013","155,274",          0.99
5213000000,전북특별자치도 군산시 ,"255,827","125,070",          2.05,"129,833","125,994",          1.03,"255,771","125,173",          2.04,"129,784","125,987",          1.03,"255,760","125,326",          2.04,"129,805","125,955",          1.03,"255,796","125,455",          2.04,"129,796","126,000",          1.03,"255,691","125,450",          2.04,"129,733","125,958",          1.03,"255,472","125,432",          2.04,"129,564","125,908",          1.03
5214000000,전북특별자치도 익산시 ,"266,578","131,431",          2.03,"132,629","133,949",          0.99,"266,478","131,568",          2.03,"132,579","133,899",          0.99,"266,438","131,796",          2.02,"132,519","133,919",          0.99,"266,279","131,725",          2.02,"132,430","133,849",          0.99,"266,151","131,759",          2.02,"132,326","133,825",          0.99,"266,006","131,787",          2.02,"132,213","133,793",          0.99
5218000000,전북특별자치도 정읍시 ,"100,799","54,096",          1.86,"50,345","50,454",          1.00,"100,620","54,064",          1.86,"50,266","50,354",          1.00,"100,519","54,066",          1.86,"50,212","50,307",          1.00,"100,432","54,036",          1.86,"50,143","50,289",          1.00,"100,477","54,045",          1.86,"50,199","50,278",          1.00,"100,875","54,195",          1.86,"50,401","50,474",          1.00
5219000000,전북특별자치도 남원시 ,"74,834","39,816",          1.88,"36,772","38,062",          0.97,"74,717","39,786",          1.88,"36,704","38,013",          0.97,"74,568","39,789",          1.87,"36,621","37,947",          0.97,"74,423","39,756",          1.87,"36,536","37,887",          0.96,"74,286","39,699",          1.87,"36,451","37,835",          0.96,"74,109","39,653",          1.87,"36,397","37,712",          0.97
5221000000,전북특별자치도 김제시 ,"81,236","44,028",          1.85,"40,707","40,529",          1.00,"81,264","44,068",          1.84,"40,739","40,525",          1.01,"81,409","44,170",          1.84,"40,814","40,595",          1.01,"81,379","44,236",          1.84,"40,806","40,573",          1.01,"81,478","44,296",          1.84,"40,859","40,619",          1.01,"81,496","44,330",          1.84,"40,875","40,621",          1.01
5271000000,전북특별자치도 완주군 ,"100,020","49,994",          2.00,"51,355","48,665",          1.06,"100,122","50,048",          2.00,"51,376","48,746",          1.05,"100,169","50,093",          2.00,"51,435","48,734",          1.06,"100,289","50,116",          2.00,"51,536","48,753",          1.06,"100,301","50,105",          2.00,"51,568","48,733",          1.06,"100,219","50,087",          2.00,"51,489","48,730",          1.06
5272000000,전북특별자치도 진안군 ,"24,122","13,706",          1.76,"12,357","11,765",          1.05,"24,148","13,726",          1.76,"12,369","11,779",          1.05,"24,157","13,736",          1.76,"12,365","11,792",          1.05,"24,145","13,748",          1.76,"12,359","11,786",          1.05,"24,189","13,769",          1.76,"12,373","11,816",          1.05,"24,198","13,776",          1.76,"12,388","11,810",          1.05
5273000000,전북특별자치도 무주군 ,"22,870","12,989",          1.76,"11,496","11,374",          1.01,"22,806","12,980",          1.76,"11,462","11,344",          1.01,"22,779","12,975",          1.76,"11,440","11,339",          1.01,"22,782","12,982",          1.75,"11,447","11,335",          1.01,"22,747","12,970",          1.75,"11,438","11,309",          1.01,"22,754","12,980",          1.75,"11,440","11,314",          1.01
5274000000,전북특별자치도 장수군 ,"20,414","11,489",          1.78,"10,270","10,144",          1.01,"20,359","11,466",          1.78,"10,251","10,108",          1.01,"20,364","11,487",          1.77,"10,262","10,102",          1.02,"20,345","11,485",          1.77,"10,248","10,097",          1.01,"20,392","11,511",          1.77,"10,276","10,116",          1.02,"20,887","11,703",          1.78,"10,508","10,379",          1.01
5275000000,전북특별자치도 임실군 ,"25,302","14,802",          1.71,"13,092","12,210",          1.07,"25,248","14,780",          1.71,"13,057","12,191",          1.07,"25,255","14,787",          1.71,"13,054","12,201",          1.07,"25,219","14,772",          1.71,"13,048","12,171",          1.07,"25,188","14,761",          1.71,"13,029","12,159",          1.07,"25,218","14,765",          1.71,"13,047","12,171",          1.07
5277000000,전북특별자치도 순창군 ,"26,701","14,573",          1.83,"13,177","13,524",          0.97,"26,683","14,581",          1.83,"13,171","13,512",          0.97,"26,680","14,597",          1.83,"13,164","13,516",          0.97,"27,017","14,718",          1.84,"13,334","13,683",          0.97,"27,518","14,918",          1.84,"13,571","13,947",          0.97,"27,649","14,976",          1.85,"13,649","14,000",          0.97
5279000000,전북특별자치도 고창군 ,"50,393","28,328",          1.78,"25,238","25,155",          1.00,"50,411","28,350",          1.78,"25,263","25,148",          1.00,"50,443","28,396",          1.78,"25,282","25,161",          1.00,"50,393","28,375",          1.78,"25,250","25,143",          1.00,"50,298","28,344",          1.77,"25,216","25,082",          1.01,"50,246","28,316",          1.77,"25,190","25,056",          1.01
5280000000,전북특별자치도 부안군 ,"47,315","27,204",          1.74,"23,665","23,650",          1.00,"47,279","27,186",          1.74,"23,673","23,606",          1.00,"47,272","27,174",          1.74,"23,673","23,599",          1.00,"47,249","27,152",          1.74,"23,668","23,581",          1.00,"47,150","27,146",          1.74,"23,621","23,529",          1.00,"47,053","27,119",          1.74,"23,570","23,483",          1.00
4600000000,전라남도  ,"1,778,132","911,133",          1.95,"897,539","880,593",          1.02,"1,776,646","910,753",          1.95,"896,910","879,736",          1.02,"1,775,635","910,748",          1.95,"896,449","879,186",          1.02,"1,775,350","910,478",          1.95,"896,338","879,012",          1.02,"1,775,171","910,026",          1.95,"896,187","878,984",          1.02,"1,775,102","910,040",          1.95,"896,162","878,940",          1.02
4611000000,전라남도 목포시 ,"205,163","103,046",          1.99,"101,865","103,298",          0.99,"204,635","102,961",          1.99,"101,626","103,009",          0.99,"204,236","102,910",          1.98,"101,400","102,836",          0.99,"203,397","102,647",          1.98,"100,990","102,407",          0.99,"202,154","102,221",          1.98,"100,403","101,751",          0.99,"201,401","102,102",          1.97,"100,072","101,329",          0.99
4613000000,전라남도 여수시 ,"264,427","127,535",          2.07,"134,480","129,947",          1.03,"264,065","127,385",          2.07,"134,280","129,785",          1.03,"263,651","127,276",          2.07,"134,036","129,615",          1.03,"263,360","127,134",          2.07,"133,862","129,498",          1.03,"262,970","126,973",          2.07,"133,615","129,355",          1.03,"262,614","126,854",          2.07,"133,427","129,187",          1.03
4615000000,전라남도 순천시 ,"274,771","127,081",          2.16,"137,139","137,632",          1.00,"274,597","127,126",          2.16,"137,068","137,529",          1.00,"274,526","127,172",          2.16,"137,040","137,486",          1.00,"274,931","127,308",          2.16,"137,227","137,704",          1.00,"275,229","127,403",          2.16,"137,343","137,886",          1.00,"274,967","127,312",          2.16,"137,223","137,744",          1.00
4617000000,전라남도 나주시 ,"116,995","60,147",          1.95,"59,133","57,862",          1.02,"116,958","60,106",          1.95,"59,119","57,839",          1.02,"116,958","60,095",          1.95,"59,119","57,839",          1.02,"116,937","60,058",          1.95,"59,119","57,818",          1.02,"116,799","59,990",          1.95,"59,067","57,732",          1.02,"116,815","59,960",          1.95,"59,099","57,716",          1.02
4623000000,전라남도 광양시 ,"154,986","72,817",          2.13,"81,326","73,660",          1.10,"154,950","72,849",          2.13,"81,306","73,644",          1.10,"154,986","72,939",          2.12,"81,324","73,662",          1.10,"154,986","73,023",          2.12,"81,337","73,649",          1.10,"154,889","73,018",          2.12,"81,270","73,619",          1.10,"154,955","73,051",          2.12,"81,268","73,687",          1.10
4671000000,전라남도 담양군 ,"44,206","23,968",          1.84,"22,342","21,864",          1.02,"44,163","23,936",          1.85,"22,329","21,834",          1.02,"44,086","23,921",          1.84,"22,287","21,799",          1.02,"44,092","23,913",          1.84,"22,271","21,821",          1.02,"44,050","23,874",          1.85,"22,245","21,805",          1.02,"44,064","23,857",          1.85,"22,244","21,820",          1.02
4672000000,전라남도 곡성군 ,"26,531","15,542",          1.71,"13,231","13,300",          0.99,"26,531","15,520",          1.71,"13,246","13,285",          1.00,"26,536","15,541",          1.71,"13,239","13,297",          1.00,"26,564","15,543",          1.71,"13,239","13,325",          0.99,"26,637","15,594",          1.71,"13,264","13,373",          0.99,"27,234","15,800",          1.72,"13,535","13,699",          0.99
