※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37
,,2024년01월,,,,,,2024년02월,,,,,,2024년03월,,,,,,2024년04월,,,,,,2024년05월,,,,,,2024년06월,,,,,
행정기관코드,행정기관,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율,총 거주자수,세대수,세대당 인구,남자 인구수,여자 인구수,남여 비율
4831000000,경상남도 거제시 ,"233,079","103,962",          2.24,"121,905","111,174",          1.10,"232,693","104,089",          2.24,"121,717","110,976",          1.10,"232,347","104,227",          2.23,"121,512","110,835",          1.10,"232,295","104,426",          2.22,"121,455","110,840",          1.10,"232,208","104,545",          2.22,"121,424","110,784",          1.10,"232,157","104,427",          2.22,"121,418","110,739",          1.10
4833000000,경상남도 양산시 ,"354,479","158,095",          2.24,"177,190","177,289",          1.00,"354,542","158,496",          2.24,"177,235","177,307",          1.00,"354,653","158,851",          2.23,"177,275","177,378",          1.00,"354,702","159,022",          2.23,"177,369","177,333",          1.00,"354,837","159,280",          2.23,"177,466","177,371",          1.00,"355,407","159,704",          2.23,"177,760","177,647",          1.00
4833200000,경상남도 양산시웅상출장소 ,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00,0,0,          0.00
4872000000,경상남도 의령군 ,"25,385","14,852",          1.71,"12,632","12,753",          0.99,"25,340","14,847",          1.71,"12,627","12,713",          0.99,"25,296","14,856",          1.70,"12,608","12,688",          0.99,"25,301","14,881",          1.70,"12,612","12,689",          0.99,"25,260","14,874",          1.70,"12,585","12,675",          0.99,"25,203","14,857",          1.70,"12,551","12,652",          0.99
4873000000,경상남도 함안군 ,"59,905","30,391",          1.97,"30,679","29,226",          1.05,"59,804","30,379",          1.97,"30,626","29,178",          1.05,"59,633","30,350",          1.96,"30,541","29,092",          1.05,"59,459","30,307",          1.96,"30,456","29,003",          1.05,"59,352","30,267",          1.96,"30,410","28,942",          1.05,"59,246","30,275",          1.96,"30,344","28,902",          1.05
4874000000,경상남도 창녕군 ,"56,882","31,949",          1.78,"28,433","28,449",          1.00,"56,771","31,929",          1.78,"28,404","28,367",          1.00,"56,725","31,949",          1.78,"28,399","28,326",          1.00,"56,600","31,968",          1.77,"28,327","28,273",          1.00,"56,450","31,946",          1.77,"28,247","28,203",          1.00,"56,364","31,934",          1.77,"28,218","28,146",          1.00
4882000000,경상남도 고성군 ,"49,193","26,390",          1.86,"24,828","24,365",          1.02,"49,077","26,354",          1.86,"24,774","24,303",          1.02,"48,931","26,356",          1.86,"24,726","24,205",          1.02,"48,812","26,333",          1.85,"24,672","24,140",          1.02,"48,674","26,338",          1.85,"24,613","24,061",          1.02,"48,544","26,277",          1.85,"24,561","23,983",          1.02
4884000000,경상남도 남해군 ,"40,598","22,417",          1.81,"19,747","20,851",          0.95,"40,448","22,398",          1.81,"19,668","20,780",          0.95,"40,380","22,392",          1.80,"19,655","20,725",          0.95,"40,289","22,374",          1.80,"19,613","20,676",          0.95,"40,245","22,379",          1.80,"19,580","20,665",          0.95,"40,204","22,359",          1.80,"19,569","20,635",          0.95
4885000000,경상남도 하동군 ,"41,342","23,410",          1.77,"20,695","20,647",          1.00,"41,243","23,416",          1.76,"20,649","20,594",          1.00,"41,183","23,446",          1.76,"20,605","20,578",          1.00,"41,157","23,452",          1.75,"20,567","20,590",          1.00,"41,085","23,442",          1.75,"20,522","20,563",          1.00,"41,012","23,421",          1.75,"20,477","20,535",          1.00
4886000000,경상남도 산청군 ,"33,641","19,557",          1.72,"16,690","16,951",          0.98,"33,610","19,568",          1.72,"16,659","16,951",          0.98,"33,575","19,587",          1.71,"16,645","16,930",          0.98,"33,515","19,588",          1.71,"16,606","16,909",          0.98,"33,469","19,591",          1.71,"16,573","16,896",          0.98,"33,433","19,590",          1.71,"16,559","16,874",          0.98
4887000000,경상남도 함양군 ,"36,751","20,543",          1.79,"17,831","18,920",          0.94,"36,603","20,515",          1.78,"17,778","18,825",          0.94,"36,520","20,517",          1.78,"17,740","18,780",          0.94,"36,478","20,524",          1.78,"17,729","18,749",          0.95,"36,409","20,503",          1.78,"17,698","18,711",          0.95,"36,378","20,483",          1.78,"17,687","18,691",          0.95
4888000000,경상남도 거창군 ,"59,757","30,743",          1.94,"29,399","30,358",          0.97,"59,704","30,807",          1.94,"29,359","30,345",          0.97,"59,882","31,081",          1.93,"29,473","30,409",          0.97,"59,822","31,100",          1.92,"29,445","30,377",          0.97,"59,784","31,100",          1.92,"29,438","30,346",          0.97,"59,718","31,098",          1.92,"29,394","30,324",          0.97
4889000000,경상남도 합천군 ,"40,810","23,678",          1.72,"19,970","20,840",          0.96,"40,720","23,671",          1.72,"19,929","20,791",          0.96,"40,678","23,698",          1.72,"19,929","20,749",          0.96,"40,602","23,668",          1.72,"19,911","20,691",          0.96,"40,524","23,677",          1.71,"19,880","20,644",          0.96,"40,480","23,650",          1.71,"19,876","20,604",          0.96
5000000000,제주특별자치도  ,"670,681","310,227",          2.16,"335,651","335,030",          1.00,"670,020","310,505",          2.16,"335,303","334,717",          1.00,"669,461","310,829",          2.15,"334,929","334,532",          1.00,"669,126","311,003",          2.15,"334,779","334,347",          1.00,"668,927","311,319",          2.15,"334,705","334,222",          1.00,"668,600","311,535",          2.15,"334,593","334,007",          1.00
