※ 매월 말일자 통계 현황,Unnamed: 1,Unnamed: 2,Unnamed: 3,Unnamed: 4,Unnamed: 5,Unnamed: 6,Unnamed: 7,Unnamed: 8,Unnamed: 9,Unnamed: 10,Unnamed: 11,Unnamed: 12,Unnamed: 13,Unnamed: 14,Unnamed: 15,Unnamed: 16,Unnamed: 17,Unnamed: 18,Unnamed: 19,Unnamed: 20,Unnamed: 21,Unnamed: 22,Unnamed: 23,Unnamed: 24,Unnamed: 25,Unnamed: 26,Unnamed: 27,Unnamed: 28,Unnamed: 29,Unnamed: 30,Unnamed: 31,Unnamed: 32,Unnamed: 33,Unnamed: 34,Unnamed: 35,Unnamed: 36,Unnamed: 37,Unnamed: 38,Unnamed: 39,Unnamed: 40,Unnamed: 41,Unnamed: 42,Unnamed: 43,Unnamed: 44,Unnamed: 45,Unnamed: 46,Unnamed: 47,Unnamed: 48,Unnamed: 49,Unnamed: 50,Unnamed: 51,Unnamed: 52,Unnamed: 53,Unnamed: 54,Unnamed: 55,Unnamed: 56,Unnamed: 57,Unnamed: 58,Unnamed: 59,Unnamed: 60,Unnamed: 61,Unnamed: 62,Unnamed: 63,Unnamed: 64,Unnamed: 65,Unnamed: 66,Unnamed: 67,Unnamed: 68,Unnamed: 69,Unnamed: 70,Unnamed: 71,Unnamed: 72,Unnamed: 73,Unnamed: 74,Unnamed: 75,Unnamed: 76,Unnamed: 77,Unnamed: 78,Unnamed: 79,Unnamed: 80,Unnamed: 81,Unnamed: 82,Unnamed: 83,Unnamed: 84,Unnamed: 85,Unnamed: 86,Unnamed: 87,Unnamed: 88,Unnamed: 89,Unnamed: 90,Unnamed: 91,Unnamed: 92,Unnamed: 93,Unnamed: 94,Unnamed: 95,Unnamed: 96,Unnamed: 97,Unnamed: 98,Unnamed: 99,Unnamed: 100,Unnamed: 101,Unnamed: 102,Unnamed: 103,Unnamed: 104,Unnamed: 105,Unnamed: 106,Unnamed: 107,Unnamed: 108,Unnamed: 109,Unnamed: 110,Unnamed: 111,Unnamed: 112,Unnamed: 113,Unnamed: 114,Unnamed: 115,Unnamed: 116,Unnamed: 117,Unnamed: 118
,,2026년01월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026년02월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2026년03월,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,계,,,,,,,,,,,,,남,,,,,,,,,,,,,여,,,,,,,,,,,,,계,,,,,,,,,,,,,남,,,,,,,,,,,,,여,,,,,,,,,,,,,계,,,,,,,,,,,,,남,,,,,,,,,,,,,여,,,,,,,,,,,,
행정기관코드,행정기관,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,남 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,여 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상,총 거주자수,연령구간인구수,0~9세,10~19세,20~29세,30~39세,40~49세,50~59세,60~69세,70~79세,80~89세,90~99세,100세 이상
2826500000,인천광역시 서구검단출장소 ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2871000000,인천광역시 강화군 ,"69,420","69,420","2,524","4,235","4,128","4,825","6,881","10,641","16,622","11,710","6,453","1,380",21,"34,732","34,732","1,308","2,177","2,298","2,622","3,600","5,629","8,336","5,810","2,581",363,8,"34,688","34,688","1,216","2,058","1,830","2,203","3,281","5,012","8,286","5,900","3,872","1,017",13,"69,402","69,402","2,540","4,225","4,080","4,823","6,879","10,568","16,637","11,766","6,459","1,403",22,"34,748","34,748","1,315","2,171","2,288","2,617","3,601","5,591","8,359","5,843","2,587",368,8,"34,654","34,654","1,225","2,054","1,792","2,206","3,278","4,977","8,278","5,923","3,872","1,035",14,"69,340","69,340","2,519","4,195","4,071","4,817","6,836","10,522","16,643","11,852","6,462","1,400",23,"34,703","34,703","1,296","2,162","2,278","2,610","3,579","5,572","8,361","5,880","2,592",365,8,"34,637","34,637","1,223","2,033","1,793","2,207","3,257","4,950","8,282","5,972","3,870","1,035",15
2872000000,인천광역시 옹진군 ,"19,481","19,481",528,873,"2,156","1,617","1,868","3,055","4,742","2,991","1,324",311,16,"11,122","11,122",257,459,"1,537","1,110","1,192","1,815","2,615","1,540",531,65,1,"8,359","8,359",271,414,619,507,676,"1,240","2,127","1,451",793,246,15,"19,377","19,377",513,854,"2,124","1,595","1,848","3,042","4,723","3,019","1,332",310,17,"11,047","11,047",244,448,"1,516","1,096","1,179","1,803","2,605","1,552",536,67,1,"8,330","8,330",269,406,608,499,669,"1,239","2,118","1,467",796,243,16,"19,350","19,350",518,857,"2,101","1,589","1,838","3,028","4,706","3,052","1,331",313,17,"11,023","11,023",248,451,"1,495","1,090","1,168","1,797","2,600","1,568",537,68,1,"8,327","8,327",270,406,606,499,670,"1,231","2,106","1,484",794,245,16
2900000000,광주광역시  ,"1,386,614","1,386,614","85,458","143,800","169,373","172,797","211,174","239,869","193,720","110,517","51,364","8,356",186,"683,450","683,450","43,514","74,107","88,469","89,790","105,254","118,747","92,724","49,189","19,587","2,049",20,"703,164","703,164","41,944","69,693","80,904","83,007","105,920","121,122","100,996","61,328","31,777","6,307",166,"1,385,237","1,385,237","85,035","143,502","168,356","172,257","210,967","239,951","194,143","110,951","51,413","8,477",185,"682,702","682,702","43,317","73,927","87,866","89,552","105,182","118,754","92,975","49,383","19,644","2,081",21,"702,535","702,535","41,718","69,575","80,490","82,705","105,785","121,197","101,168","61,568","31,769","6,396",164,"1,383,649","1,383,649","84,586","143,120","167,181","172,624","210,065","239,230","194,962","111,519","51,615","8,557",190,"681,799","681,799","43,103","73,679","87,244","89,777","104,723","118,425","93,316","49,641","19,751","2,116",24,"701,850","701,850","41,483","69,441","79,937","82,847","105,342","120,805","101,646","61,878","31,864","6,441",166
2911000000,광주광역시 동구 ,"104,325","104,325","6,524","7,644","13,298","14,148","13,950","15,331","15,323","11,175","6,017",900,15,"51,000","51,000","3,381","3,893","6,648","7,266","7,248","7,706","7,206","4,876","2,500",273,3,"53,325","53,325","3,143","3,751","6,650","6,882","6,702","7,625","8,117","6,299","3,517",627,12,"104,329","104,329","6,481","7,714","13,300","14,085","13,965","15,311","15,328","11,186","6,029",913,17,"50,985","50,985","3,367","3,908","6,642","7,236","7,261","7,685","7,207","4,886","2,510",280,3,"53,344","53,344","3,114","3,806","6,658","6,849","6,704","7,626","8,121","6,300","3,519",633,14,"104,280","104,280","6,482","7,708","13,225","14,152","13,932","15,194","15,373","11,231","6,041",928,14,"50,925","50,925","3,363","3,904","6,598","7,265","7,238","7,631","7,220","4,916","2,498",289,3,"53,355","53,355","3,119","3,804","6,627","6,887","6,694","7,563","8,153","6,315","3,543",639,11
2914000000,광주광역시 서구 ,"274,339","274,339","14,564","26,588","35,481","33,677","40,153","49,293","39,624","22,818","10,386","1,714",41,"133,892","133,892","7,455","13,986","18,221","17,552","19,665","23,828","18,613","10,136","3,982",452,2,"140,447","140,447","7,109","12,602","17,260","16,125","20,488","25,465","21,011","12,682","6,404","1,262",39,"274,776","274,776","14,647","26,576","35,363","33,733","40,233","49,399","39,706","22,925","10,407","1,748",39,"134,127","134,127","7,524","13,972","18,136","17,618","19,690","23,890","18,662","10,176","3,998",458,3,"140,649","140,649","7,123","12,604","17,227","16,115","20,543","25,509","21,044","12,749","6,409","1,290",36,"274,861","274,861","14,605","26,529","35,170","33,978","40,138","49,241","39,912","23,053","10,432","1,761",42,"134,154","134,154","7,517","13,916","18,029","17,737","19,668","23,798","18,753","10,242","4,021",469,4,"140,707","140,707","7,088","12,613","17,141","16,241","20,470","25,443","21,159","12,811","6,411","1,292",38
2915500000,광주광역시 남구 ,"206,765","206,765","12,651","23,034","21,454","22,909","32,130","32,639","30,382","20,437","9,517","1,569",43,"98,691","98,691","6,392","11,448","10,996","11,529","15,673","15,851","13,724","8,891","3,786",393,8,"108,074","108,074","6,259","11,586","10,458","11,380","16,457","16,788","16,658","11,546","5,731","1,176",35,"206,539","206,539","12,613","23,004","21,281","22,846","32,157","32,615","30,384","20,488","9,519","1,590",42,"98,564","98,564","6,370","11,421","10,925","11,491","15,688","15,838","13,724","8,908","3,790",401,8,"107,975","107,975","6,243","11,583","10,356","11,355","16,469","16,777","16,660","11,580","5,729","1,189",34,"206,223","206,223","12,505","22,989","21,086","22,872","32,013","32,583","30,387","20,580","9,555","1,613",40,"98,366","98,366","6,327","11,418","10,809","11,490","15,601","15,838","13,716","8,933","3,818",408,8,"107,857","107,857","6,178","11,571","10,277","11,382","16,412","16,745","16,671","11,647","5,737","1,205",32
2917000000,광주광역시 북구 ,"415,046","415,046","25,422","39,413","49,002","52,607","60,822","70,617","62,717","35,764","16,050","2,579",53,"204,886","204,886","12,973","20,494","25,836","27,301","30,851","34,932","29,722","16,052","6,101",619,5,"210,160","210,160","12,449","18,919","23,166","25,306","29,971","35,685","32,995","19,712","9,949","1,960",48,"414,269","414,269","25,246","39,304","48,644","52,337","60,694","70,579","62,810","35,925","16,068","2,609",53,"204,451","204,451","12,893","20,453","25,585","27,156","30,786","34,909","29,797","16,122","6,117",628,5,"209,818","209,818","12,353","18,851","23,059","25,181","29,908","35,670","33,013","19,803","9,951","1,981",48,"413,593","413,593","25,098","39,131","48,313","52,352","60,388","70,356","63,014","36,113","16,139","2,633",56,"204,118","204,118","12,813","20,355","25,441","27,180","30,621","34,841","29,857","16,208","6,160",636,6,"209,475","209,475","12,285","18,776","22,872","25,172","29,767","35,515","33,157","19,905","9,979","1,997",50
2920000000,광주광역시 광산구 ,"386,139","386,139","26,297","47,121","50,138","49,456","64,119","71,989","45,674","20,323","9,394","1,594",34,"194,981","194,981","13,313","24,286","26,768","26,142","31,817","36,430","23,459","9,234","3,218",312,2,"191,158","191,158","12,984","22,835","23,370","23,314","32,302","35,559","22,215","11,089","6,176","1,282",32,"385,324","385,324","26,048","46,904","49,768","49,256","63,918","72,047","45,915","20,427","9,390","1,617",34,"194,575","194,575","13,163","24,173","26,578","26,051","31,757","36,432","23,585","9,291","3,229",314,2,"190,749","190,749","12,885","22,731","23,190","23,205","32,161","35,615","22,330","11,136","6,161","1,303",32,"384,692","384,692","25,896","46,763","49,387","49,270","63,594","71,856","46,276","20,542","9,448","1,622",38,"194,236","194,236","13,083","24,086","26,367","26,105","31,595","36,317","23,770","9,342","3,254",314,3,"190,456","190,456","12,813","22,677","23,020","23,165","31,999","35,539","22,506","11,200","6,194","1,308",35
3000000000,대전광역시  ,"1,435,547","1,435,547","86,384","135,523","186,511","194,290","207,526","241,303","207,679","115,967","51,339","8,817",208,"714,600","714,600","44,433","69,634","97,152","103,418","103,852","120,184","100,696","53,322","19,661","2,214",34,"720,947","720,947","41,951","65,889","89,359","90,872","103,674","121,119","106,983","62,645","31,678","6,603",174,"1,436,456","1,436,456","86,134","135,954","186,170","193,989","207,281","241,499","208,046","116,898","51,362","8,912",211,"715,012","715,012","44,325","69,652","97,082","103,268","103,858","120,216","100,864","53,748","19,726","2,240",33,"721,444","721,444","41,809","66,302","89,088","90,721","103,423","121,283","107,182","63,150","31,636","6,672",178,"1,436,857","1,436,857","85,811","136,072","185,811","194,780","206,362","240,926","208,399","117,900","51,530","9,058",208,"715,098","715,098","44,167","69,603","96,919","103,690","103,407","119,969","101,055","54,163","19,809","2,285",31,"721,759","721,759","41,644","66,469","88,892","91,090","102,955","120,957","107,344","63,737","31,721","6,773",177
3011000000,대전광역시 동구 ,"217,332","217,332","11,039","18,216","27,622","25,173","28,993","36,086","35,062","22,629","10,806","1,668",38,"109,253","109,253","5,753","9,321","14,638","13,671","15,111","18,830","17,146","10,227","4,135",411,10,"108,079","108,079","5,286","8,895","12,984","11,502","13,882","17,256","17,916","12,402","6,671","1,257",28,"217,391","217,391","10,919","18,531","27,520","25,072","28,865","36,093","35,090","22,779","10,799","1,687",36,"109,257","109,257","5,700","9,376","14,631","13,623","15,068","18,834","17,161","10,299","4,139",418,8,"108,134","108,134","5,219","9,155","12,889","11,449","13,797","17,259","17,929","12,480","6,660","1,269",28,"217,543","217,543","10,873","18,737","27,487","25,185","28,669","35,986","35,110","22,940","10,831","1,693",32,"109,360","109,360","5,665","9,446","14,638","13,712","14,957","18,802","17,184","10,371","4,160",418,7,"108,183","108,183","5,208","9,291","12,849","11,473","13,712","17,184","17,926","12,569","6,671","1,275",25
3014000000,대전광역시 중구 ,"224,578","224,578","11,717","19,542","25,015","26,240","30,755","38,379","35,287","24,016","11,652","1,927",48,"109,836","109,836","5,936","9,994","12,500","13,618","15,498","19,448","17,102","10,657","4,534",540,9,"114,742","114,742","5,781","9,548","12,515","12,622","15,257","18,931","18,185","13,359","7,118","1,387",39,"224,411","224,411","11,649","19,431","25,008","26,155","30,605","38,422","35,318","24,157","11,664","1,955",47,"109,704","109,704","5,890","9,950","12,463","13,582","15,449","19,437","17,110","10,720","4,548",546,9,"114,707","114,707","5,759","9,481","12,545","12,573","15,156","18,985","18,208","13,437","7,116","1,409",38,"224,153","224,153","11,537","19,394","24,860","26,175","30,481","38,271","35,351","24,304","11,736","1,998",46,"109,471","109,471","5,836","9,916","12,388","13,573","15,342","19,375","17,118","10,779","4,577",559,8,"114,682","114,682","5,701","9,478","12,472","12,602","15,139","18,896","18,233","13,525","7,159","1,439",38
3017000000,대전광역시 서구 ,"461,728","461,728","27,557","46,093","63,090","65,118","68,848","76,691","63,449","34,108","14,205","2,513",56,"225,958","225,958","14,157","23,686","31,501","33,989","33,585","37,111","30,068","15,717","5,526",611,7,"235,770","235,770","13,400","22,407","31,589","31,129","35,263","39,580","33,381","18,391","8,679","1,902",49,"462,170","462,170","27,494","46,142","63,041","65,055","68,887","76,762","63,594","34,371","14,234","2,530",60,"226,178","226,178","14,166","23,674","31,502","33,946","33,614","37,121","30,135","15,845","5,551",616,8,"235,992","235,992","13,328","22,468","31,539","31,109","35,273","39,641","33,459","18,526","8,683","1,914",52,"461,944","461,944","27,338","46,104","62,904","65,343","68,477","76,527","63,646","34,694","14,283","2,570",58,"226,010","226,010","14,081","23,639","31,408","34,084","33,458","36,984","30,181","15,964","5,571",633,7,"235,934","235,934","13,257","22,465","31,496","31,259","35,019","39,543","33,465","18,730","8,712","1,937",51
3020000000,대전광역시 유성구 ,"367,318","367,318","28,538","38,402","52,051","58,337","57,860","58,622","44,288","19,750","7,839","1,591",40,"186,071","186,071","14,794","19,724","28,227","31,202","28,645","28,900","21,682","9,590","2,931",371,5,"181,247","181,247","13,744","18,678","23,824","27,135","29,215","29,722","22,606","10,160","4,908","1,220",35,"368,097","368,097","28,614","38,568","52,000","58,358","57,966","58,709","44,422","19,971","7,836","1,612",41,"186,498","186,498","14,813","19,762","28,239","31,228","28,736","28,940","21,758","9,691","2,947",379,5,"181,599","181,599","13,801","18,806","23,761","27,130","29,230","29,769","22,664","10,280","4,889","1,233",36,"369,043","369,043","28,642","38,607","52,053","58,735","57,899","58,777","44,610","20,194","7,848","1,636",42,"187,010","187,010","14,844","19,747","28,272","31,457","28,704","28,991","21,853","9,789","2,967",380,6,"182,033","182,033","13,798","18,860","23,781","27,278","29,195","29,786","22,757","10,405","4,881","1,256",36
3023000000,대전광역시 대덕구 ,"164,591","164,591","7,533","13,270","18,733","19,422","21,070","31,525","29,593","15,464","6,837","1,118",26,"83,482","83,482","3,793","6,909","10,286","10,938","11,013","15,895","14,698","7,131","2,535",281,3,"81,109","81,109","3,740","6,361","8,447","8,484","10,057","15,630","14,895","8,333","4,302",837,23,"164,387","164,387","7,458","13,282","18,601","19,349","20,958","31,513","29,622","15,620","6,829","1,128",27,"83,375","83,375","3,756","6,890","10,247","10,889","10,991","15,884","14,700","7,193","2,541",281,3,"81,012","81,012","3,702","6,392","8,354","8,460","9,967","15,629","14,922","8,427","4,288",847,24,"164,174","164,174","7,421","13,230","18,507","19,342","20,836","31,365","29,682","15,768","6,832","1,161",30,"83,247","83,247","3,741","6,855","10,213","10,864","10,946","15,817","14,719","7,260","2,534",295,3,"80,927","80,927","3,680","6,375","8,294","8,478","9,890","15,548","14,963","8,508","4,298",866,27
3100000000,울산광역시  ,"1,088,304","1,088,304","66,950","109,572","110,056","136,355","167,815","197,292","179,126","86,658","29,907","4,475",98,"560,611","560,611","34,279","56,844","63,681","75,462","87,075","98,590","90,582","41,790","11,335",963,10,"527,693","527,693","32,671","52,728","46,375","60,893","80,740","98,702","88,544","44,868","18,572","3,512",88,"1,086,893","1,086,893","66,507","109,092","109,188","136,102","167,501","196,833","179,797","87,315","29,942","4,523",93,"560,017","560,017","34,053","56,722","63,126","75,375","87,027","98,350","90,901","42,131","11,357",965,10,"526,876","526,876","32,454","52,370","46,062","60,727","80,474","98,483","88,896","45,184","18,585","3,558",83,"1,085,798","1,085,798","66,156","108,709","108,238","136,416","166,948","195,852","180,544","88,176","30,095","4,571",93,"559,560","559,560","33,856","56,565","62,591","75,679","86,747","97,825","91,359","42,497","11,453",978,10,"526,238","526,238","32,300","52,144","45,647","60,737","80,201","98,027","89,185","45,679","18,642","3,593",83
3111000000,울산광역시 중구 ,"203,426","203,426","11,541","18,911","18,929","24,464","29,545","36,290","36,285","19,544","7,033",868,16,"102,789","102,789","5,965","9,860","10,809","13,251","15,290","17,860","17,796","9,057","2,691",208,2,"100,637","100,637","5,576","9,051","8,120","11,213","14,255","18,430","18,489","10,487","4,342",660,14,"203,146","203,146","11,457","18,833","18,752","24,447","29,477","36,181","36,373","19,698","7,027",887,14,"102,631","102,631","5,919","9,849","10,687","13,232","15,274","17,802","17,829","9,138","2,693",206,2,"100,515","100,515","5,538","8,984","8,065","11,215","14,203","18,379","18,544","10,560","4,334",681,12,"202,862","202,862","11,402","18,774","18,539","24,471","29,382","36,013","36,409","19,921","7,029",907,15,"102,498","102,498","5,897","9,824","10,569","13,283","15,215","17,706","17,863","9,220","2,706",213,2,"100,364","100,364","5,505","8,950","7,970","11,188","14,167","18,307","18,546","10,701","4,323",694,13
3114000000,울산광역시 남구 ,"303,462","303,462","17,694","27,959","34,319","41,938","44,294","55,752","49,155","23,696","7,604","1,026",25,"155,233","155,233","9,098","14,540","19,636","23,291","22,589","27,202","24,357","11,282","2,977",259,2,"148,229","148,229","8,596","13,419","14,683","18,647","21,705","28,550","24,798","12,414","4,627",767,23,"303,582","303,582","17,737","27,900","34,080","42,067","44,321","55,591","49,342","23,867","7,618","1,036",23,"155,310","155,310","9,131","14,532","19,472","23,374","22,635","27,103","24,448","11,372","2,983",258,2,"148,272","148,272","8,606","13,368","14,608","18,693","21,686","28,488","24,894","12,495","4,635",778,21,"303,537","303,537","17,693","27,844","33,825","42,262","44,233","55,270","49,573","24,074","7,679","1,062",22,"155,328","155,328","9,098","14,520","19,337","23,507","22,595","26,926","24,601","11,457","3,021",264,2,"148,209","148,209","8,595","13,324","14,488","18,755","21,638","28,344","24,972","12,617","4,658",798,20
3117000000,울산광역시 동구 ,"148,586","148,586","8,980","16,415","14,200","16,973","25,868","24,134","24,992","12,998","3,553",457,16,"77,693","77,693","4,570","8,521","8,124","9,699","13,973","12,666","12,097","6,508","1,445",90,0,"70,893","70,893","4,410","7,894","6,076","7,274","11,895","11,468","12,895","6,490","2,108",367,16,"148,072","148,072","8,845","16,265","14,103","16,829","25,804","24,052","25,035","13,101","3,565",457,16,"77,467","77,467","4,499","8,465","8,066","9,640","13,952","12,634","12,118","6,553","1,449",91,0,"70,605","70,605","4,346","7,800","6,037","7,189","11,852","11,418","12,917","6,548","2,116",366,16,"147,803","147,803","8,759","16,153","14,024","16,775","25,749","23,961","25,062","13,236","3,609",459,16,"77,362","77,362","4,453","8,427","8,017","9,645","13,920","12,597","12,137","6,606","1,470",90,0,"70,441","70,441","4,306","7,726","6,007","7,130","11,829","11,364","12,925","6,630","2,139",369,16
3120000000,울산광역시 북구 ,"214,423","214,423","16,982","25,529","21,239","29,302","37,569","38,023","29,930","11,194","3,982",659,14,"111,576","111,576","8,677","13,212","12,794","16,147","19,220","18,672","15,849","5,424","1,461",117,3,"102,847","102,847","8,305","12,317","8,445","13,155","18,349","19,351","14,081","5,770","2,521",542,11,"214,004","214,004","16,803","25,449","21,026","29,187","37,471","38,005","30,130","11,285","3,970",664,14,"111,424","111,424","8,598","13,205","12,658","16,124","19,181","18,685","15,927","5,472","1,457",114,3,"102,580","102,580","8,205","12,244","8,368","13,063","18,290","19,320","14,203","5,813","2,513",550,11,"213,788","213,788","16,707","25,361","20,856","29,250","37,320","37,795","30,409","11,413","3,987",676,14,"111,317","111,317","8,545","13,160","12,543","16,168","19,106","18,580","16,098","5,533","1,464",117,3,"102,471","102,471","8,162","12,201","8,313","13,082","18,214","19,215","14,311","5,880","2,523",559,11
3171000000,울산광역시 울주군 ,"218,407","218,407","11,753","20,758","21,369","23,678","30,539","43,093","38,764","19,226","7,735","1,465",27,"113,320","113,320","5,969","10,711","12,318","13,074","16,003","22,190","20,483","9,519","2,761",289,3,"105,087","105,087","5,784","10,047","9,051","10,604","14,536","20,903","18,281","9,707","4,974","1,176",24,"218,089","218,089","11,665","20,645","21,227","23,572","30,428","43,004","38,917","19,364","7,762","1,479",26,"113,185","113,185","5,906","10,671","12,243","13,005","15,985","22,126","20,579","9,596","2,775",296,3,"104,904","104,904","5,759","9,974","8,984","10,567","14,443","20,878","18,338","9,768","4,987","1,183",23,"217,808","217,808","11,595","20,577","20,994","23,658","30,264","42,813","39,091","19,532","7,791","1,467",26,"113,055","113,055","5,863","10,634","12,125","13,076","15,911","22,016","20,660","9,681","2,792",294,3,"104,753","104,753","5,732","9,943","8,869","10,582","14,353","20,797","18,431","9,851","4,999","1,173",23
3600000000,세종특별자치시  ,"390,719","390,719","38,330","54,119","36,343","57,497","75,929","59,205","39,341","19,811","8,298","1,809",37,"194,479","194,479","19,475","27,393","18,631","28,460","37,185","30,748","19,546","9,500","3,131",405,5,"196,240","196,240","18,855","26,726","17,712","29,037","38,744","28,457","19,795","10,311","5,167","1,404",32,"390,481","390,481","38,087","54,072","36,265","57,088","75,944","59,493","39,378","20,007","8,295","1,816",36,"194,361","194,361","19,308","27,398","18,622","28,245","37,219","30,857","19,543","9,616","3,146",403,4,"196,120","196,120","18,779","26,674","17,643","28,843","38,725","28,636","19,835","10,391","5,149","1,413",32,"390,312","390,312","37,847","53,967","36,271","57,065","75,617","59,681","39,501","20,150","8,337","1,840",36,"194,324","194,324","19,189","27,379","18,683","28,243","37,016","30,935","19,614","9,670","3,182",409,4,"195,988","195,988","18,658","26,588","17,588","28,822","38,601","28,746","19,887","10,480","5,155","1,431",32
3611000000,세종특별자치시  ,"390,719","390,719","38,330","54,119","36,343","57,497","75,929","59,205","39,341","19,811","8,298","1,809",37,"194,479","194,479","19,475","27,393","18,631","28,460","37,185","30,748","19,546","9,500","3,131",405,5,"196,240","196,240","18,855","26,726","17,712","29,037","38,744","28,457","19,795","10,311","5,167","1,404",32,"390,481","390,481","38,087","54,072","36,265","57,088","75,944","59,493","39,378","20,007","8,295","1,816",36,"194,361","194,361","19,308","27,398","18,622","28,245","37,219","30,857","19,543","9,616","3,146",403,4,"196,120","196,120","18,779","26,674","17,643","28,843","38,725","28,636","19,835","10,391","5,149","1,413",32,"390,312","390,312","37,847","53,967","36,271","57,065","75,617","59,681","39,501","20,150","8,337","1,840",36,"194,324","194,324","19,189","27,379","18,683","28,243","37,016","30,935","19,614","9,670","3,182",409,4,"195,988","195,988","18,658","26,588","17,588","28,822","38,601","28,746","19,887","10,480","5,155","1,431",32
4100000000,경기도  ,"13,673,766","13,673,766","885,643","1,325,095","1,547,754","1,918,118","2,167,056","2,344,124","1,958,261","993,164","453,657","78,984","1,910","6,862,654","6,862,654","453,408","677,038","809,115","1,005,088","1,105,404","1,177,465","976,690","463,360","174,447","20,283",356,"6,811,112","6,811,112","432,235","648,057","738,639","913,030","1,061,652","1,166,659","981,571","529,804","279,210","58,701","1,554","13,679,487","13,679,487","882,731","1,324,082","1,542,654","1,915,846","2,165,641","2,346,277","1,965,289","1,000,440","454,600","79,995","1,932","6,865,050","6,865,050","451,950","676,465","806,147","1,004,110","1,105,056","1,178,161","980,272","466,943","175,014","20,572",360,"6,814,437","6,814,437","430,781","647,617","736,507","911,736","1,060,585","1,168,116","985,017","533,497","279,586","59,423","1,572","13,683,482","13,683,482","879,658","1,322,836","1,536,137","1,921,582","2,159,512","2,342,632","1,972,750","1,009,306","455,983","81,139","1,947","6,866,822","6,866,822","450,353","675,759","802,578","1,007,419","1,102,138","1,176,177","983,993","471,416","175,747","20,875",367,"6,816,660","6,816,660","429,305","647,077","733,559","914,163","1,057,374","1,166,455","988,757","537,890","280,236","60,264","1,580"
4110500000,북부출장소  ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
4111000000,경기도 수원시 ,"1,180,701","1,180,701","72,147","110,555","160,855","187,085","182,996","199,228","156,866","73,070","32,270","5,481",148,"592,493","592,493","37,115","57,005","83,412","99,317","92,802","98,253","77,817","33,326","12,041","1,382",23,"588,208","588,208","35,032","53,550","77,443","87,768","90,194","100,975","79,049","39,744","20,229","4,099",125,"1,180,768","1,180,768","71,757","110,575","160,540","186,747","182,773","199,170","157,471","73,695","32,351","5,539",150,"592,584","592,584","36,916","57,003","83,319","99,134","92,757","98,204","78,098","33,628","12,093","1,409",23,"588,184","588,184","34,841","53,572","77,221","87,613","90,016","100,966","79,373","40,067","20,258","4,130",127,"1,180,906","1,180,906","71,450","110,384","160,078","187,324","182,239","198,666","158,140","74,370","32,460","5,649",146,"592,481","592,481","36,729","56,869","83,018","99,426","92,501","97,980","78,404","33,928","12,168","1,436",22,"588,425","588,425","34,721","53,515","77,060","87,898","89,738","100,686","79,736","40,442","20,292","4,213",124
